,name,error,time_taken,rank,recompression_rank,run,left_rank,right_rank
85,HMT,0.000922644877328376,0.03986372426152229,12.0,10.0,25.0,,
86,HMT,0.0008038348065978064,0.040235301945358515,12.0,10.0,26.0,,
87,HMT,0.0007192549064423665,0.041301614604890347,12.0,10.0,27.0,,
88,HMT,0.0007335734663762925,0.04030261328443885,12.0,10.0,28.0,,
89,HMT,0.0012408353270839413,0.03572922293096781,12.0,10.0,29.0,,
90,HMT,0.0007094892708901728,0.04037484200671315,13.0,10.0,0.0,,
91,HMT,0.0007184896302258075,0.0334516279399395,13.0,10.0,1.0,,
92,HMT,0.0007160853281040926,0.03733078157529235,13.0,10.0,2.0,,
93,HMT,0.0007685567653266522,0.03549153683707118,13.0,10.0,3.0,,
94,HMT,0.0007137180455906815,0.040292760357260704,13.0,10.0,4.0,,
95,HMT,0.0007152762317924664,0.04430953599512577,13.0,10.0,5.0,,
96,HMT,0.0007282891761360788,0.0396016426384449,13.0,10.0,6.0,,
97,HMT,0.0007387156388615338,0.03754700208082795,13.0,10.0,7.0,,
98,HMT,0.000824456664071583,0.03605038160458207,13.0,10.0,8.0,,
99,HMT,0.0007603682719682689,0.049433746840804815,13.0,10.0,9.0,,
100,HMT,0.000733286672768498,0.04158123675733805,13.0,10.0,10.0,,
101,HMT,0.000721915308030873,0.041132112964987755,13.0,10.0,11.0,,
102,HMT,0.0007155575654443553,0.04011749196797609,13.0,10.0,12.0,,
103,HMT,0.0007231270465169015,0.03913994785398245,13.0,10.0,13.0,,
104,HMT,0.000711793167255906,0.04366072779521346,13.0,10.0,14.0,,
105,HMT,0.0007150319837978856,0.04153556236997247,13.0,10.0,15.0,,
106,HMT,0.000716020874954049,0.03903435356914997,13.0,10.0,16.0,,
107,HMT,0.0007137085336125069,0.038403769955039024,13.0,10.0,17.0,,
108,HMT,0.0007377119367072148,0.04436939908191562,13.0,10.0,18.0,,
109,HMT,0.000725670648665751,0.03708096034824848,13.0,10.0,19.0,,
110,HMT,0.0007184848700214942,0.03727514576166868,13.0,10.0,20.0,,
111,HMT,0.0007228327905108209,0.03009518701583147,13.0,10.0,21.0,,
112,HMT,0.0007082287806663513,0.03502738615497947,13.0,10.0,22.0,,
113,HMT,0.0007102336567931272,0.04245509020984173,13.0,10.0,23.0,,
114,HMT,0.0007110228650115283,0.03673347318544984,13.0,10.0,24.0,,
115,HMT,0.0007092012991008367,0.044782263692468405,13.0,10.0,25.0,,
116,HMT,0.0007355288132017052,0.044330266769975424,13.0,10.0,26.0,,
117,HMT,0.000721132468865716,0.0470071192830801,13.0,10.0,27.0,,
118,HMT,0.0007215698146655343,0.04181202268227935,13.0,10.0,28.0,,
119,HMT,0.0007082018240071568,0.032122230157256126,13.0,10.0,29.0,,
120,HMT,0.0007062836105694623,0.040988228749483824,14.0,10.0,0.0,,
121,HMT,0.0007111469353511288,0.03871889924630523,14.0,10.0,1.0,,
122,HMT,0.0007091282311903473,0.03745348285883665,14.0,10.0,2.0,,
123,HMT,0.0007064078574587095,0.04204927198588848,14.0,10.0,3.0,,
124,HMT,0.0007082245995647167,0.04274517623707652,14.0,10.0,4.0,,
125,HMT,0.0007086635007811259,0.03877890156581998,14.0,10.0,5.0,,
126,HMT,0.0007150604862694071,0.03609758988022804,14.0,10.0,6.0,,
127,HMT,0.0007177840701960158,0.03661811491474509,14.0,10.0,7.0,,
128,HMT,0.0007069962724849265,0.03792389668524265,14.0,10.0,8.0,,
129,HMT,0.0007070931468824371,0.03588110627606511,14.0,10.0,9.0,,
130,HMT,0.0007120568200296918,0.04013270838186145,14.0,10.0,10.0,,
131,HMT,0.0007087551775507677,0.03938897093757987,14.0,10.0,11.0,,
132,HMT,0.0007071043533754098,0.03563204314559698,14.0,10.0,12.0,,
133,HMT,0.0007076071543508264,0.0421849861741066,14.0,10.0,13.0,,
134,HMT,0.0007241534715038905,0.03508866811171174,14.0,10.0,14.0,,
135,HMT,0.0007069616081994584,0.03910590009763837,14.0,10.0,15.0,,
136,HMT,0.0007068632751442938,0.0409257048740983,14.0,10.0,16.0,,
137,HMT,0.0007069697793172441,0.04634961485862732,14.0,10.0,17.0,,
138,HMT,0.0007113043010795343,0.040499609895050526,14.0,10.0,18.0,,
139,HMT,0.0007134433686536584,0.038112583104521036,14.0,10.0,19.0,,
140,HMT,0.0007078971946979902,0.04069351125508547,14.0,10.0,20.0,,
141,HMT,0.0007088508425105055,0.03861298318952322,14.0,10.0,21.0,,
142,HMT,0.0007081910379122833,0.04383468581363559,14.0,10.0,22.0,,
143,HMT,0.0007062109644685064,0.03730245493352413,14.0,10.0,23.0,,
144,HMT,0.0007096021920751964,0.039524908643215895,14.0,10.0,24.0,,
145,HMT,0.0007259425656922325,0.043622742872685194,14.0,10.0,25.0,,
146,HMT,0.0007064007539878681,0.03698176611214876,14.0,10.0,26.0,,
147,HMT,0.0007074793675308164,0.04008027259260416,14.0,10.0,27.0,,
148,HMT,0.0007116929995866152,0.05070120422169566,14.0,10.0,28.0,,
149,HMT,0.0007130503378253167,0.039409907069057226,14.0,10.0,29.0,,
150,HMT,0.0007087571152478388,0.040295972023159266,15.0,10.0,0.0,,
151,HMT,0.000706097551988627,0.03699938487261534,15.0,10.0,1.0,,
152,HMT,0.0007086700117019926,0.03587897215038538,15.0,10.0,2.0,,
153,HMT,0.000706135031255284,0.04013651330024004,15.0,10.0,3.0,,
154,HMT,0.0007060677166144658,0.039148618932813406,15.0,10.0,4.0,,
155,HMT,0.0007062500593538665,0.09368104580789804,15.0,10.0,5.0,,
156,HMT,0.000707718841330384,0.036397394724190235,15.0,10.0,6.0,,
157,HMT,0.0007064003925480208,0.036566492170095444,15.0,10.0,7.0,,
158,HMT,0.0007063420058515332,0.040912159252911806,15.0,10.0,8.0,,
159,HMT,0.0007060519576648885,0.036550953052937984,15.0,10.0,9.0,,
160,HMT,0.0007070670753399877,0.03656354919075966,15.0,10.0,10.0,,
161,HMT,0.0007064813843428632,0.03724895929917693,15.0,10.0,11.0,,
162,HMT,0.0007060629648795356,0.048119067680090666,15.0,10.0,12.0,,
163,HMT,0.0007069535280962439,0.03764217812567949,15.0,10.0,13.0,,
164,HMT,0.0007066027327350151,0.036285005044192076,15.0,10.0,14.0,,
165,HMT,0.0007072444984713798,0.040143718011677265,15.0,10.0,15.0,,
166,HMT,0.0007066480557678262,0.03942196723073721,15.0,10.0,16.0,,
167,HMT,0.0007061332467091519,0.03664791164919734,15.0,10.0,17.0,,
168,HMT,0.0007063448819535547,0.04706708900630474,15.0,10.0,18.0,,
169,HMT,0.0007066850017557318,0.043331203982234,15.0,10.0,19.0,,
170,HMT,0.0007062075922369342,0.03637254098430276,15.0,10.0,20.0,,
171,HMT,0.0007071024673684195,0.03732234193012118,15.0,10.0,21.0,,
172,HMT,0.0007066929338040306,0.05135968467220664,15.0,10.0,22.0,,
173,HMT,0.000708791452552302,0.04567784070968628,15.0,10.0,23.0,,
174,HMT,0.0007067176314411627,0.03262200905010104,15.0,10.0,24.0,,
175,HMT,0.0007068648384848008,0.03554348507896066,15.0,10.0,25.0,,
176,HMT,0.0007059263494887092,0.03878125222399831,15.0,10.0,26.0,,
177,HMT,0.0007101962626273442,0.04717656085267663,15.0,10.0,27.0,,
178,HMT,0.0007064454038044118,0.042943981010466814,15.0,10.0,28.0,,
179,HMT,0.0007061457951460187,0.03701228694990277,15.0,10.0,29.0,,
180,HMT,0.0007058737718398493,0.04808041173964739,16.0,10.0,0.0,,
181,HMT,0.000705898623999084,0.043156149331480265,16.0,10.0,1.0,,
182,HMT,0.0007058427731176795,0.04451709194108844,16.0,10.0,2.0,,
183,HMT,0.0007058250675079135,0.06692264322191477,16.0,10.0,3.0,,
184,HMT,0.0007059250167175656,0.039657401852309704,16.0,10.0,4.0,,
185,HMT,0.0007059186564822524,0.04096218105405569,16.0,10.0,5.0,,
186,HMT,0.0007060356377192221,0.039525124710053205,16.0,10.0,6.0,,
187,HMT,0.0007060036720743818,0.03717279201373458,16.0,10.0,7.0,,
188,HMT,0.0007058933877141329,0.03933662688359618,16.0,10.0,8.0,,
189,HMT,0.0007062534227428224,0.04046036582440138,16.0,10.0,9.0,,
190,HMT,0.0007059783642940695,0.04138613026589155,16.0,10.0,10.0,,
191,HMT,0.0007058095371150843,0.03726028511300683,16.0,10.0,11.0,,
192,HMT,0.0007060078327036244,0.04487120220437646,16.0,10.0,12.0,,
193,HMT,0.0007058296827136069,0.09646219806745648,16.0,10.0,13.0,,
194,HMT,0.0007061374366761811,0.04644012916833162,16.0,10.0,14.0,,
195,HMT,0.000705899729907185,0.038739644922316074,16.0,10.0,15.0,,
196,HMT,0.0007058251666472275,0.04421671200543642,16.0,10.0,16.0,,
197,HMT,0.0007058631600948857,0.06083935825154185,16.0,10.0,17.0,,
198,HMT,0.0007059341739614874,0.036157592199742794,16.0,10.0,18.0,,
199,HMT,0.0007058783414310213,0.04644741816446185,16.0,10.0,19.0,,
200,HMT,0.0007058621347021462,0.04368996387347579,16.0,10.0,20.0,,
201,HMT,0.0007059154708432395,0.05942338705062866,16.0,10.0,21.0,,
202,HMT,0.0007058275434124706,0.05694785574451089,16.0,10.0,22.0,,
203,HMT,0.0007058760306872438,0.0456407917663455,16.0,10.0,23.0,,
204,HMT,0.0007059057426934534,0.04144458333030343,16.0,10.0,24.0,,
205,HMT,0.000705929133397477,0.03931953012943268,16.0,10.0,25.0,,
206,HMT,0.0007058576977452635,0.03817335097119212,16.0,10.0,26.0,,
207,HMT,0.0007058295731794893,0.03405752079561353,16.0,10.0,27.0,,
208,HMT,0.0007059651348876552,0.060237455647438765,16.0,10.0,28.0,,
209,HMT,0.0007059340782112147,0.04701905604451895,16.0,10.0,29.0,,
210,HMT,0.0007058387539311123,0.05412966990843415,17.0,10.0,0.0,,
211,HMT,0.0007058086522330151,0.03892374876886606,17.0,10.0,1.0,,
212,HMT,0.0007058295605984501,0.046132400166243315,17.0,10.0,2.0,,
213,HMT,0.000705839720850219,0.042899997904896736,17.0,10.0,3.0,,
214,HMT,0.0007058274290636113,0.05121988104656339,17.0,10.0,4.0,,
215,HMT,0.0007058130731577187,0.071197594050318,17.0,10.0,5.0,,
216,HMT,0.0007058250157109988,0.05183423915877938,17.0,10.0,6.0,,
217,HMT,0.0007058082324111431,0.047739940229803324,17.0,10.0,7.0,,
218,HMT,0.0007058139835945883,0.03850597096607089,17.0,10.0,8.0,,
219,HMT,0.0007058313695769679,0.03755744593217969,17.0,10.0,9.0,,
220,HMT,0.000705810300886276,0.04867718601599336,17.0,10.0,10.0,,
221,HMT,0.0007058230262664085,0.04078905424103141,17.0,10.0,11.0,,
222,HMT,0.0007058423837724042,0.04419436911121011,17.0,10.0,12.0,,
223,HMT,0.0007058536009726755,0.039877329021692276,17.0,10.0,13.0,,
224,HMT,0.0007058257291681546,0.04490538593381643,17.0,10.0,14.0,,
225,HMT,0.0007058451826867338,0.04688255209475756,17.0,10.0,15.0,,
226,HMT,0.0007058561667523204,0.04676355328410864,17.0,10.0,16.0,,
227,HMT,0.0007058123739410484,0.04331520292907953,17.0,10.0,17.0,,
228,HMT,0.0007058052578242805,0.03859595209360123,17.0,10.0,18.0,,
229,HMT,0.0007058128351197791,0.035545133985579014,17.0,10.0,19.0,,
230,HMT,0.0007058215185618111,0.05940378410741687,17.0,10.0,20.0,,
231,HMT,0.0007058087408870147,0.057720348704606295,17.0,10.0,21.0,,
232,HMT,0.0007058202109112732,0.04223664291203022,17.0,10.0,22.0,,
233,HMT,0.0007058222121404233,0.037327402736991644,17.0,10.0,23.0,,
234,HMT,0.0007058395943553944,0.1247990052215755,17.0,10.0,24.0,,
235,HMT,0.0007058232870196097,0.04056958667933941,17.0,10.0,25.0,,
236,HMT,0.0007058767490016021,0.04964384064078331,17.0,10.0,26.0,,
237,HMT,0.0007058827245310768,0.04078675480559468,17.0,10.0,27.0,,
238,HMT,0.0007058186642018779,0.04570349305868149,17.0,10.0,28.0,,
239,HMT,0.0007059617604263182,0.03671305999159813,17.0,10.0,29.0,,
240,HMT,0.0007057993861283293,0.03713152790442109,18.0,10.0,0.0,,
241,HMT,0.000705799537551741,0.055721256881952286,18.0,10.0,1.0,,
242,HMT,0.0007057996956059313,0.037011658772826195,18.0,10.0,2.0,,
243,HMT,0.000705803869142095,0.04545448301360011,18.0,10.0,3.0,,
244,HMT,0.0007058001106230794,0.03588340803980827,18.0,10.0,4.0,,
245,HMT,0.0007057999373077437,0.03789167711511254,18.0,10.0,5.0,,
246,HMT,0.0007057980072761743,0.04029959114268422,18.0,10.0,6.0,,
247,HMT,0.0007058084213727995,0.04782010801136494,18.0,10.0,7.0,,
248,HMT,0.0007058070878767229,0.04284764500334859,18.0,10.0,8.0,,
249,HMT,0.000705799638703504,0.03758511506021023,18.0,10.0,9.0,,
250,HMT,0.0007057969971020075,0.036058705765753984,18.0,10.0,10.0,,
251,HMT,0.0007057971601274552,0.04198245285078883,18.0,10.0,11.0,,
252,HMT,0.0007057973014234565,0.04844673303887248,18.0,10.0,12.0,,
253,HMT,0.0007058052970224218,0.043198120314627886,18.0,10.0,13.0,,
254,HMT,0.000705797135759063,0.035911173094064,18.0,10.0,14.0,,
255,HMT,0.0007058326998997349,0.045772346667945385,18.0,10.0,15.0,,
256,HMT,0.0007058304517085711,0.042412692215293646,18.0,10.0,16.0,,
257,HMT,0.0007058064313916181,0.03915165597572923,18.0,10.0,17.0,,
258,HMT,0.0007057992287145961,0.03852908918634057,18.0,10.0,18.0,,
259,HMT,0.0007057989235946739,0.042565051931887865,18.0,10.0,19.0,,
260,HMT,0.0007057995030182253,0.035566102247685194,18.0,10.0,20.0,,
261,HMT,0.0007058288164049272,0.0355807775631547,18.0,10.0,21.0,,
262,HMT,0.0007058101963552624,0.044150597881525755,18.0,10.0,22.0,,
263,HMT,0.0007057984603003426,0.03844715980812907,18.0,10.0,23.0,,
264,HMT,0.0007058218116746003,0.05364534957334399,18.0,10.0,24.0,,
265,HMT,0.0007058024903592527,0.05408473592251539,18.0,10.0,25.0,,
266,HMT,0.0007058056889242659,0.0380435511469841,18.0,10.0,26.0,,
267,HMT,0.0007058001591866827,0.03742250008508563,18.0,10.0,27.0,,
268,HMT,0.0007058027654164133,0.04412544704973698,18.0,10.0,28.0,,
269,HMT,0.0007058021488623165,0.05213976511731744,18.0,10.0,29.0,,
270,HMT,0.0007057971659892634,0.038941394072026014,19.0,10.0,0.0,,
271,HMT,0.0007057972757269344,0.03635948523879051,19.0,10.0,1.0,,
272,HMT,0.0007057982177401384,0.07222665008157492,19.0,10.0,2.0,,
273,HMT,0.0007057974050272321,0.03378179203718901,19.0,10.0,3.0,,
274,HMT,0.0007057973612197407,0.044597212225198746,19.0,10.0,4.0,,
275,HMT,0.0007058079223334555,0.04378217086195946,19.0,10.0,5.0,,
276,HMT,0.0007057965848059264,0.041915665846318007,19.0,10.0,6.0,,
277,HMT,0.0007058115014619806,0.051079764030873775,19.0,10.0,7.0,,
278,HMT,0.0007057973982083411,0.03902222774922848,19.0,10.0,8.0,,
279,HMT,0.0007057992787689205,0.03969183098524809,19.0,10.0,9.0,,
280,HMT,0.0007057965427889654,0.03702164860442281,19.0,10.0,10.0,,
281,HMT,0.000705797124026512,0.042403256986290216,19.0,10.0,11.0,,
282,HMT,0.0007057968939466223,0.04358604410663247,19.0,10.0,12.0,,
283,HMT,0.0007057977106264193,0.04475529305636883,19.0,10.0,13.0,,
284,HMT,0.0007057975504846823,0.045380134135484695,19.0,10.0,14.0,,
285,HMT,0.0007057971746578121,0.11154788313433528,19.0,10.0,15.0,,
286,HMT,0.0007057976318679954,0.03968439670279622,19.0,10.0,16.0,,
287,HMT,0.0007057971879278206,0.03782410640269518,19.0,10.0,17.0,,
288,HMT,0.0007057967153845643,0.03965354012325406,19.0,10.0,18.0,,
289,HMT,0.0007057972820110512,0.04491507774218917,19.0,10.0,19.0,,
290,HMT,0.0007057967521858797,0.09639761690050364,19.0,10.0,20.0,,
291,HMT,0.0007057972058563322,0.04601253289729357,19.0,10.0,21.0,,
292,HMT,0.0007057969135671494,0.10479390900582075,19.0,10.0,22.0,,
293,HMT,0.0007057969386931769,0.056061352137476206,19.0,10.0,23.0,,
294,HMT,0.0007057970937133761,0.06634126976132393,19.0,10.0,24.0,,
295,HMT,0.0007057963654262634,0.05291163921356201,19.0,10.0,25.0,,
296,HMT,0.0007057970276847468,0.04063118901103735,19.0,10.0,26.0,,
297,HMT,0.0007058043221056178,0.1185870231129229,19.0,10.0,27.0,,
298,HMT,0.0007057970702826412,0.06512923212721944,19.0,10.0,28.0,,
299,HMT,0.0007057967085712046,0.05424367683008313,19.0,10.0,29.0,,
300,HMT,0.00070579635007451,0.04783475212752819,20.0,10.0,0.0,,
301,HMT,0.0007057971220535179,0.036439788062125444,20.0,10.0,1.0,,
302,HMT,0.0007057966867498594,0.03928567003458738,20.0,10.0,2.0,,
303,HMT,0.0007057965768324892,0.04143086215481162,20.0,10.0,3.0,,
304,HMT,0.0007057967138063393,0.03740196907892823,20.0,10.0,4.0,,
305,HMT,0.0007057964940433118,0.04295995831489563,20.0,10.0,5.0,,
306,HMT,0.0007057969731100571,0.039708186872303486,20.0,10.0,6.0,,
307,HMT,0.0007057966200616324,0.04486020002514124,20.0,10.0,7.0,,
308,HMT,0.0007057964760604633,0.0577019969932735,20.0,10.0,8.0,,
309,HMT,0.0007057965545370128,0.055873147677630186,20.0,10.0,9.0,,
310,HMT,0.0007057966357434072,0.03712807688862085,20.0,10.0,10.0,,
311,HMT,0.000705796490138507,0.050257098861038685,20.0,10.0,11.0,,
312,HMT,0.0007057967272119987,0.04094500979408622,20.0,10.0,12.0,,
313,HMT,0.000705796387472025,0.03749305009841919,20.0,10.0,13.0,,
314,HMT,0.0007057963958700437,0.04763066302984953,20.0,10.0,14.0,,
315,HMT,0.0007057970445977116,0.040467331651598215,20.0,10.0,15.0,,
316,HMT,0.0007057969171712024,0.05200570588931441,20.0,10.0,16.0,,
317,HMT,0.0007057971886171263,0.04792603896930814,20.0,10.0,17.0,,
318,HMT,0.0007057965977603543,0.0648265271447599,20.0,10.0,18.0,,
319,HMT,0.0007057972991076996,0.050921466667205095,20.0,10.0,19.0,,
320,HMT,0.0007057971345183939,0.039015369955450296,20.0,10.0,20.0,,
321,HMT,0.0007057973145681268,0.04179940093308687,20.0,10.0,21.0,,
322,HMT,0.0007057976413220464,0.04506607726216316,20.0,10.0,22.0,,
323,HMT,0.0007057974745394868,0.04293729132041335,20.0,10.0,23.0,,
324,HMT,0.0007057970987972151,0.06756691401824355,20.0,10.0,24.0,,
325,HMT,0.0007057966136747285,0.03750011511147022,20.0,10.0,25.0,,
326,HMT,0.0007057965183071093,0.04797364445403218,20.0,10.0,26.0,,
327,HMT,0.0007057971136766097,0.04326721094548702,20.0,10.0,27.0,,
328,HMT,0.0007057985528056753,0.03899672208353877,20.0,10.0,28.0,,
329,HMT,0.0007057966651772071,0.03761464077979326,20.0,10.0,29.0,,
330,HMT,0.0007057962992631429,0.03668691078200936,21.0,10.0,0.0,,
331,HMT,0.0007057963091795198,0.037682962603867054,21.0,10.0,1.0,,
332,HMT,0.0007057964455377056,0.058298913296312094,21.0,10.0,2.0,,
333,HMT,0.0007057963509115915,0.04263258399441838,21.0,10.0,3.0,,
334,HMT,0.0007057963504994566,0.038294407073408365,21.0,10.0,4.0,,
335,HMT,0.0007057963716178816,0.06546801375225186,21.0,10.0,5.0,,
336,HMT,0.0007057963706408104,0.03925358923152089,21.0,10.0,6.0,,
337,HMT,0.000705796354869224,0.03996907779946923,21.0,10.0,7.0,,
338,HMT,0.0007057969723653987,0.047498221043497324,21.0,10.0,8.0,,
339,HMT,0.0007057963186128497,0.061324479058384895,21.0,10.0,9.0,,
340,HMT,0.0007057962925143846,0.03715272806584835,21.0,10.0,10.0,,
341,HMT,0.0007057963171512837,0.038008701987564564,21.0,10.0,11.0,,
342,HMT,0.0007057963221077816,0.04358830535784364,21.0,10.0,12.0,,
343,HMT,0.0007057964004769338,0.06796143995597959,21.0,10.0,13.0,,
344,HMT,0.0007057963284075058,0.04717110563069582,21.0,10.0,14.0,,
345,HMT,0.0007057964281869327,0.03983952710404992,21.0,10.0,15.0,,
346,HMT,0.0007057963221896342,0.03947626706212759,21.0,10.0,16.0,,
347,HMT,0.0007057964068782969,0.03924875007942319,21.0,10.0,17.0,,
348,HMT,0.0007057963406256785,0.04240031586959958,21.0,10.0,18.0,,
349,HMT,0.0007057963578529406,0.04974471312016249,21.0,10.0,19.0,,
350,HMT,0.0007057963572697268,0.03793245181441307,21.0,10.0,20.0,,
351,HMT,0.0007057963299040891,0.0454215332865715,21.0,10.0,21.0,,
352,HMT,0.0007057963345252,0.04111642995849252,21.0,10.0,22.0,,
353,HMT,0.0007057967245940033,0.04031946137547493,21.0,10.0,23.0,,
354,HMT,0.0007057963627604479,0.036872089840471745,21.0,10.0,24.0,,
355,HMT,0.0007057963504312162,0.03862752625718713,21.0,10.0,25.0,,
356,HMT,0.0007057964969828794,0.04365220805630088,21.0,10.0,26.0,,
357,HMT,0.0007057963659358021,0.04310498619452119,21.0,10.0,27.0,,
358,HMT,0.0007057964279621434,0.050054363906383514,21.0,10.0,28.0,,
359,HMT,0.0007057962978198935,0.048460636753588915,21.0,10.0,29.0,,
360,HMT,0.0007057963028410227,0.04441647930070758,22.0,10.0,0.0,,
361,HMT,0.0007057962888424534,0.04488052520900965,22.0,10.0,1.0,,
362,HMT,0.0007057963033723676,0.03734482591971755,22.0,10.0,2.0,,
363,HMT,0.000705796324019488,0.06538497190922499,22.0,10.0,3.0,,
364,HMT,0.0007057963062305589,0.03772956412285566,22.0,10.0,4.0,,
365,HMT,0.0007057963055523835,0.03699784213677049,22.0,10.0,5.0,,
366,HMT,0.0007057962986518178,0.03760260110720992,22.0,10.0,6.0,,
367,HMT,0.0007057962953386246,0.03738053282722831,22.0,10.0,7.0,,
368,HMT,0.0007057962949034475,0.03651584219187498,22.0,10.0,8.0,,
369,HMT,0.0007057962890808815,0.06409448012709618,22.0,10.0,9.0,,
370,HMT,0.0007057962901940895,0.050018043257296085,22.0,10.0,10.0,,
371,HMT,0.0007057963290316225,0.04020358482375741,22.0,10.0,11.0,,
372,HMT,0.0007057962862933978,0.03965824004262686,22.0,10.0,12.0,,
373,HMT,0.0007057962912931832,0.03736816672608256,22.0,10.0,13.0,,
374,HMT,0.0007057962958060437,0.04097454808652401,22.0,10.0,14.0,,
375,HMT,0.0007057962947742233,0.051025104243308306,22.0,10.0,15.0,,
376,HMT,0.0007057962923719506,0.04144311975687742,22.0,10.0,16.0,,
377,HMT,0.0007057962894159101,0.03720725327730179,22.0,10.0,17.0,,
378,HMT,0.0007057963250044031,0.041415479965507984,22.0,10.0,18.0,,
379,HMT,0.0007057962840372995,0.03816344402730465,22.0,10.0,19.0,,
380,HMT,0.0007057963688088095,0.049221045803278685,22.0,10.0,20.0,,
381,HMT,0.0007057962913580379,0.05430285120382905,22.0,10.0,21.0,,
382,HMT,0.0007057963230849292,0.04007655009627342,22.0,10.0,22.0,,
383,HMT,0.0007057963689163502,0.03787662601098418,22.0,10.0,23.0,,
384,HMT,0.0007057965778109563,0.03867166582494974,22.0,10.0,24.0,,
385,HMT,0.0007057962877133034,0.03829571790993214,22.0,10.0,25.0,,
386,HMT,0.0007057962952595223,0.05529053136706352,22.0,10.0,26.0,,
387,HMT,0.0007057963311446591,0.03968516318127513,22.0,10.0,27.0,,
388,HMT,0.0007057962942024033,0.04517168924212456,22.0,10.0,28.0,,
389,HMT,0.0007057962907143692,0.036826218012720346,22.0,10.0,29.0,,
390,HMT,0.0007057962886952711,0.042646853253245354,23.0,10.0,0.0,,
391,HMT,0.0007057962834252541,0.042246165219694376,23.0,10.0,1.0,,
392,HMT,0.0007057963233865188,0.044368854723870754,23.0,10.0,2.0,,
393,HMT,0.0007057962999412315,0.04788053687661886,23.0,10.0,3.0,,
394,HMT,0.000705796284159234,0.03927108785137534,23.0,10.0,4.0,,
395,HMT,0.0007057963009597473,0.04537923401221633,23.0,10.0,5.0,,
396,HMT,0.0007057962970176586,0.047770549077540636,23.0,10.0,6.0,,
397,HMT,0.0007057962919783411,0.04807428224012256,23.0,10.0,7.0,,
398,HMT,0.0007057962835275131,0.0520568797364831,23.0,10.0,8.0,,
399,HMT,0.000705796283619378,0.04409361910074949,23.0,10.0,9.0,,
400,HMT,0.0007057962832296451,0.03753703506663442,23.0,10.0,10.0,,
401,HMT,0.0007057962995232576,0.04136199690401554,23.0,10.0,11.0,,
402,HMT,0.0007057962840568177,0.04054406099021435,23.0,10.0,12.0,,
403,HMT,0.0007057962850571175,0.044933872763067484,23.0,10.0,13.0,,
404,HMT,0.0007057962880182882,0.049564870074391365,23.0,10.0,14.0,,
405,HMT,0.0007057962866551468,0.04462236212566495,23.0,10.0,15.0,,
406,HMT,0.0007057963116993,0.04185109492391348,23.0,10.0,16.0,,
407,HMT,0.0007057962849242955,0.037965059746056795,23.0,10.0,17.0,,
408,HMT,0.0007057962880590413,0.040710924193263054,23.0,10.0,18.0,,
409,HMT,0.0007057962847941659,0.053911357652395964,23.0,10.0,19.0,,
410,HMT,0.0007057962969177642,0.044258595909923315,23.0,10.0,20.0,,
411,HMT,0.0007057962909802374,0.04387469822540879,23.0,10.0,21.0,,
412,HMT,0.0007057962869846886,0.037675175815820694,23.0,10.0,22.0,,
413,HMT,0.0007057962890143116,0.037282577715814114,23.0,10.0,23.0,,
414,HMT,0.0007057962863523866,0.04364033788442612,23.0,10.0,24.0,,
415,HMT,0.0007057962895823069,0.047309262212365866,23.0,10.0,25.0,,
416,HMT,0.0007057962845373354,0.041035294998437166,23.0,10.0,26.0,,
417,HMT,0.0007057962854265771,0.040909022092819214,23.0,10.0,27.0,,
418,HMT,0.0007057962877561483,0.03908399911597371,23.0,10.0,28.0,,
419,HMT,0.0007057962879108506,0.039648566860705614,23.0,10.0,29.0,,
420,HMT,0.0007057962850664689,0.051123037934303284,24.0,10.0,0.0,,
421,HMT,0.0007057962823827776,0.042936509009450674,24.0,10.0,1.0,,
422,HMT,0.0007057962825056174,0.040490261279046535,24.0,10.0,2.0,,
423,HMT,0.0007057962826850002,0.04693009611219168,24.0,10.0,3.0,,
424,HMT,0.0007057962833803488,0.038388690911233425,24.0,10.0,4.0,,
425,HMT,0.0007057962839076646,0.03831972600892186,24.0,10.0,5.0,,
426,HMT,0.0007057962836208609,0.04290663590654731,24.0,10.0,6.0,,
427,HMT,0.0007057962823445425,0.04011360928416252,24.0,10.0,7.0,,
428,HMT,0.0007057962828439122,0.04767306474968791,24.0,10.0,8.0,,
429,HMT,0.0007057962825830361,0.04047129675745964,24.0,10.0,9.0,,
430,HMT,0.0007057962836574315,0.03662892524152994,24.0,10.0,10.0,,
431,HMT,0.0007057962832825958,0.0875191749073565,24.0,10.0,11.0,,
432,HMT,0.0007057962836592458,0.040327698923647404,24.0,10.0,12.0,,
433,HMT,0.0007057962826232646,0.05477654095739126,24.0,10.0,13.0,,
434,HMT,0.0007057962825702409,0.03825333993881941,24.0,10.0,14.0,,
435,HMT,0.0007057962829526316,0.039821980986744165,24.0,10.0,15.0,,
436,HMT,0.0007057962826973271,0.04039405519142747,24.0,10.0,16.0,,
437,HMT,0.000705796283857354,0.039328102953732014,24.0,10.0,17.0,,
438,HMT,0.0007057962852684155,0.037061816081404686,24.0,10.0,18.0,,
439,HMT,0.0007057962823998794,0.042836371809244156,24.0,10.0,19.0,,
440,HMT,0.000705796282577675,0.03747735545039177,24.0,10.0,20.0,,
441,HMT,0.0007057962832498352,0.04045002721250057,24.0,10.0,21.0,,
442,HMT,0.0007057962826007587,0.04312458913773298,24.0,10.0,22.0,,
443,HMT,0.0007057962841683784,0.06425805296748877,24.0,10.0,23.0,,
