,Unnamed: 0,name,error,time_taken,left_rank,right_rank,tensor_rank,sketch_rank,run,error_func,rank
1118,1118.0,HMT,8.922237904677824e-06,0.407278710976243,,,150.0,85.0,14.0,tt_error_func,85.0
1119,1119.0,HMT,1.6255552011190208e-06,0.5045657618902624,,,150.0,95.0,14.0,tt_error_func,95.0
1120,1120.0,HMT,4.438329173695926e-07,0.5300712189637125,,,150.0,105.0,14.0,tt_error_func,105.0
1121,1121.0,HMT,6.7470452036935e-08,0.6284337888937443,,,150.0,115.0,14.0,tt_error_func,115.0
1122,1122.0,HMT,1.855236564573823e-08,0.6229360369034111,,,150.0,125.0,14.0,tt_error_func,125.0
1123,1123.0,HMT,3.035509700462766e-09,0.6985177169553936,,,150.0,135.0,14.0,tt_error_func,135.0
1124,1124.0,HMT,6.87836583965203e-10,0.7213084269315004,,,150.0,145.0,14.0,tt_error_func,145.0
1125,1125.0,HMT,0.8806249697774258,0.1109987010713666,,,150.0,5.0,15.0,tt_error_func,5.0
1126,1126.0,HMT,0.2587980097044314,0.1362652101088315,,,150.0,15.0,15.0,tt_error_func,15.0
1127,1127.0,HMT,0.0505483953598393,0.2373457360081374,,,150.0,25.0,15.0,tt_error_func,25.0
1128,1128.0,HMT,0.0144085980174316,0.2177434880286455,,,150.0,35.0,15.0,tt_error_func,35.0
1129,1129.0,HMT,0.0035781263341907,0.2291434279177338,,,150.0,45.0,15.0,tt_error_func,45.0
1130,1130.0,HMT,0.0007431086702325,0.2385442049708217,,,150.0,55.0,15.0,tt_error_func,55.0
1131,1131.0,HMT,0.0001433011692609,0.2946204759646207,,,150.0,65.0,15.0,tt_error_func,65.0
1132,1132.0,HMT,3.951522480897214e-05,0.5493984101340175,,,150.0,75.0,15.0,tt_error_func,75.0
1133,1133.0,HMT,7.033922206066485e-06,0.4690850810147822,,,150.0,85.0,15.0,tt_error_func,85.0
1134,1134.0,HMT,1.7244151434450245e-06,0.5143767050467432,,,150.0,95.0,15.0,tt_error_func,95.0
1135,1135.0,HMT,3.127151315624592e-07,0.516969382064417,,,150.0,105.0,15.0,tt_error_func,105.0
1136,1136.0,HMT,6.657345770285367e-08,0.5689956380520016,,,150.0,115.0,15.0,tt_error_func,115.0
1137,1137.0,HMT,1.4948311443267465e-08,0.5579380551353097,,,150.0,125.0,15.0,tt_error_func,125.0
1138,1138.0,HMT,2.914632427332477e-09,0.7301824688911438,,,150.0,135.0,15.0,tt_error_func,135.0
1139,1139.0,HMT,8.344073286777387e-10,0.8390411389991641,,,150.0,145.0,15.0,tt_error_func,145.0
1140,1140.0,HMT,0.8679052073152035,0.132137875072658,,,150.0,5.0,16.0,tt_error_func,5.0
1141,1141.0,HMT,0.2852108947469974,0.2728399459738284,,,150.0,15.0,16.0,tt_error_func,15.0
1142,1142.0,HMT,0.06375062100484,0.2265265809837728,,,150.0,25.0,16.0,tt_error_func,25.0
1143,1143.0,HMT,0.0147216881670081,0.2251965620089322,,,150.0,35.0,16.0,tt_error_func,35.0
1144,1144.0,HMT,0.0035294035665126,0.2839033789932728,,,150.0,45.0,16.0,tt_error_func,45.0
1145,1145.0,HMT,0.0008105538646946,0.2889269150327891,,,150.0,55.0,16.0,tt_error_func,55.0
1146,1146.0,HMT,0.0001594336430875,0.3166403591167182,,,150.0,65.0,16.0,tt_error_func,65.0
1147,1147.0,HMT,3.0388465980435256e-05,0.3297913027927279,,,150.0,75.0,16.0,tt_error_func,75.0
1148,1148.0,HMT,8.775493827405558e-06,0.4083752341102808,,,150.0,85.0,16.0,tt_error_func,85.0
1149,1149.0,HMT,1.5396431582107877e-06,0.4236948678735643,,,150.0,95.0,16.0,tt_error_func,95.0
1150,1150.0,HMT,3.5436846835342335e-07,0.4851530529558658,,,150.0,105.0,16.0,tt_error_func,105.0
1151,1151.0,HMT,6.850309560842116e-08,0.6001999811269343,,,150.0,115.0,16.0,tt_error_func,115.0
1152,1152.0,HMT,1.837081545168358e-08,0.6153568169102073,,,150.0,125.0,16.0,tt_error_func,125.0
1153,1153.0,HMT,3.781188868389824e-09,0.8243907911237329,,,150.0,135.0,16.0,tt_error_func,135.0
1154,1154.0,HMT,6.32134111435408e-10,0.9741829310078174,,,150.0,145.0,16.0,tt_error_func,145.0
1155,1155.0,HMT,0.904551913980578,0.0964328839909285,,,150.0,5.0,17.0,tt_error_func,5.0
1156,1156.0,HMT,0.2924091329559807,0.1847522698808461,,,150.0,15.0,17.0,tt_error_func,15.0
1157,1157.0,HMT,0.0598817567591043,0.1829962960910052,,,150.0,25.0,17.0,tt_error_func,25.0
1158,1158.0,HMT,0.0146971024141218,0.2651788950897753,,,150.0,35.0,17.0,tt_error_func,35.0
1159,1159.0,HMT,0.0029319075879142,0.1991303430404514,,,150.0,45.0,17.0,tt_error_func,45.0
1160,1160.0,HMT,0.0007782713025984,0.223046219907701,,,150.0,55.0,17.0,tt_error_func,55.0
1161,1161.0,HMT,0.0002039983280924,0.3698795470409095,,,150.0,65.0,17.0,tt_error_func,65.0
1162,1162.0,HMT,3.4400511627507175e-05,0.4872701440472156,,,150.0,75.0,17.0,tt_error_func,75.0
1163,1163.0,HMT,8.364093098250088e-06,0.4670731930527836,,,150.0,85.0,17.0,tt_error_func,85.0
1164,1164.0,HMT,1.4855014227737588e-06,0.4494415400549769,,,150.0,95.0,17.0,tt_error_func,95.0
1165,1165.0,HMT,3.7795246298545677e-07,0.7256930868607014,,,150.0,105.0,17.0,tt_error_func,105.0
1166,1166.0,HMT,1.2556392875356678e-07,0.6199682969599962,,,150.0,115.0,17.0,tt_error_func,115.0
1167,1167.0,HMT,2.038279730256256e-08,0.6576659111306071,,,150.0,125.0,17.0,tt_error_func,125.0
1168,1168.0,HMT,3.510188851813599e-09,0.7945097470656037,,,150.0,135.0,17.0,tt_error_func,135.0
1169,1169.0,HMT,7.807697025316898e-10,0.782290545059368,,,150.0,145.0,17.0,tt_error_func,145.0
1170,1170.0,HMT,0.8540112904646114,0.1400399140547961,,,150.0,5.0,18.0,tt_error_func,5.0
1171,1171.0,HMT,0.2403494319690704,0.2591990521177649,,,150.0,15.0,18.0,tt_error_func,15.0
1172,1172.0,HMT,0.058619873055614,0.2193892570212483,,,150.0,25.0,18.0,tt_error_func,25.0
1173,1173.0,HMT,0.0128789131746366,0.314428738085553,,,150.0,35.0,18.0,tt_error_func,35.0
1174,1174.0,HMT,0.0027428198033661,0.223080855095759,,,150.0,45.0,18.0,tt_error_func,45.0
1175,1175.0,HMT,0.0006319484237732,0.3238833551295101,,,150.0,55.0,18.0,tt_error_func,55.0
1176,1176.0,HMT,0.0001630320468512,0.3108669600915164,,,150.0,65.0,18.0,tt_error_func,65.0
1177,1177.0,HMT,4.493770577313467e-05,0.4735210209619254,,,150.0,75.0,18.0,tt_error_func,75.0
1178,1178.0,HMT,8.231518965085501e-06,0.4143080469220876,,,150.0,85.0,18.0,tt_error_func,85.0
1179,1179.0,HMT,2.0926760274934863e-06,0.4708981839939952,,,150.0,95.0,18.0,tt_error_func,95.0
1180,1180.0,HMT,3.477213574029393e-07,0.5846047021914274,,,150.0,105.0,18.0,tt_error_func,105.0
1181,1181.0,HMT,6.921998913160824e-08,0.5401163601782173,,,150.0,115.0,18.0,tt_error_func,115.0
1182,1182.0,HMT,1.7176100173910538e-08,0.6048235360067338,,,150.0,125.0,18.0,tt_error_func,125.0
1183,1183.0,HMT,2.94725050685559e-09,0.6239780380856246,,,150.0,135.0,18.0,tt_error_func,135.0
1184,1184.0,HMT,8.23420671066411e-10,1.0269318050704896,,,150.0,145.0,18.0,tt_error_func,145.0
1185,1185.0,HMT,0.8296940652028527,0.1353003301192075,,,150.0,5.0,19.0,tt_error_func,5.0
1186,1186.0,HMT,0.2566926354217262,0.3881655151490122,,,150.0,15.0,19.0,tt_error_func,15.0
1187,1187.0,HMT,0.0478699103767125,0.2405571220442652,,,150.0,25.0,19.0,tt_error_func,25.0
1188,1188.0,HMT,0.0142259973765896,0.1915682200342416,,,150.0,35.0,19.0,tt_error_func,35.0
1189,1189.0,HMT,0.0029493454807912,0.4048930790740996,,,150.0,45.0,19.0,tt_error_func,45.0
1190,1190.0,HMT,0.0006816891271501,0.2456185279879719,,,150.0,55.0,19.0,tt_error_func,55.0
1191,1191.0,HMT,0.000165822463311,0.3111068971920758,,,150.0,65.0,19.0,tt_error_func,65.0
1192,1192.0,HMT,3.55358158456021e-05,0.3560789148323238,,,150.0,75.0,19.0,tt_error_func,75.0
1193,1193.0,HMT,7.031985646366097e-06,0.508181928191334,,,150.0,85.0,19.0,tt_error_func,85.0
1194,1194.0,HMT,1.3958827517165416e-06,0.4986340620089322,,,150.0,95.0,19.0,tt_error_func,95.0
1195,1195.0,HMT,3.197118400140456e-07,0.5007200229447335,,,150.0,105.0,19.0,tt_error_func,105.0
1196,1196.0,HMT,7.253899023191479e-08,0.5950323108118027,,,150.0,115.0,19.0,tt_error_func,115.0
1197,1197.0,HMT,1.4737645012826134e-08,0.6144161720294505,,,150.0,125.0,19.0,tt_error_func,125.0
1198,1198.0,HMT,4.300145527650718e-09,0.7921312721446157,,,150.0,135.0,19.0,tt_error_func,135.0
1199,1199.0,HMT,5.336425474718041e-10,0.7452197109814733,,,150.0,145.0,19.0,tt_error_func,145.0
1200,1200.0,HMT,0.8564316559194715,0.171211987035349,,,150.0,5.0,20.0,tt_error_func,5.0
1201,1201.0,HMT,0.2559662592496369,0.1980531450826674,,,150.0,15.0,20.0,tt_error_func,15.0
1202,1202.0,HMT,0.0522777943767984,0.2300738778430968,,,150.0,25.0,20.0,tt_error_func,25.0
1203,1203.0,HMT,0.0131998048610759,0.3291078691836446,,,150.0,35.0,20.0,tt_error_func,35.0
1204,1204.0,HMT,0.0030619995537815,0.2447984889149665,,,150.0,45.0,20.0,tt_error_func,45.0
1205,1205.0,HMT,0.0007034765911387,0.2745681521482765,,,150.0,55.0,20.0,tt_error_func,55.0
1206,1206.0,HMT,0.0001528717643879,0.4055621370207518,,,150.0,65.0,20.0,tt_error_func,65.0
1207,1207.0,HMT,3.070458016590539e-05,0.338386049028486,,,150.0,75.0,20.0,tt_error_func,75.0
1208,1208.0,HMT,8.245746716460884e-06,0.3748484740499407,,,150.0,85.0,20.0,tt_error_func,85.0
1209,1209.0,HMT,1.6213119205160505e-06,0.5965743730776012,,,150.0,95.0,20.0,tt_error_func,95.0
1210,1210.0,HMT,3.246780637421548e-07,0.4872682190034538,,,150.0,105.0,20.0,tt_error_func,105.0
1211,1211.0,HMT,6.83043263508902e-08,0.4631727992091328,,,150.0,115.0,20.0,tt_error_func,115.0
1212,1212.0,HMT,1.9836958436385836e-08,0.7038540230132639,,,150.0,125.0,20.0,tt_error_func,125.0
1213,1213.0,HMT,3.8497360705288146e-09,0.931822198908776,,,150.0,135.0,20.0,tt_error_func,135.0
1214,1214.0,HMT,5.856731505347987e-10,0.8393234210088849,,,150.0,145.0,20.0,tt_error_func,145.0
1215,1215.0,HMT,0.8488416644949497,0.1006212278734892,,,150.0,5.0,21.0,tt_error_func,5.0
1216,1216.0,HMT,0.2651125665819424,0.2852664089296013,,,150.0,15.0,21.0,tt_error_func,15.0
1217,1217.0,HMT,0.0607863809955038,0.3021664929110557,,,150.0,25.0,21.0,tt_error_func,25.0
1218,1218.0,HMT,0.0134418168364982,0.281188105000183,,,150.0,35.0,21.0,tt_error_func,35.0
1219,1219.0,HMT,0.0032044472660959,0.2120512928813696,,,150.0,45.0,21.0,tt_error_func,45.0
1220,1220.0,HMT,0.0006887629882447,0.2449893879238516,,,150.0,55.0,21.0,tt_error_func,55.0
1221,1221.0,HMT,0.0002167621816787,0.3353999960236251,,,150.0,65.0,21.0,tt_error_func,65.0
1222,1222.0,HMT,3.926234192972997e-05,0.3325516600161791,,,150.0,75.0,21.0,tt_error_func,75.0
1223,1223.0,HMT,6.499445519669931e-06,0.466916446108371,,,150.0,85.0,21.0,tt_error_func,85.0
1224,1224.0,HMT,1.394064067971011e-06,0.4492496289312839,,,150.0,95.0,21.0,tt_error_func,95.0
1225,1225.0,HMT,3.70712285384649e-07,0.5461951398756355,,,150.0,105.0,21.0,tt_error_func,105.0
1226,1226.0,HMT,6.702865279285838e-08,0.5423213930334896,,,150.0,115.0,21.0,tt_error_func,115.0
1227,1227.0,HMT,1.53257312952497e-08,0.6900336539838463,,,150.0,125.0,21.0,tt_error_func,125.0
1228,1228.0,HMT,3.2492937086057443e-09,0.8211198889184743,,,150.0,135.0,21.0,tt_error_func,135.0
1229,1229.0,HMT,7.002352662206884e-10,0.717787872068584,,,150.0,145.0,21.0,tt_error_func,145.0
1230,1230.0,HMT,0.7890035751994359,0.1304895260836929,,,150.0,5.0,22.0,tt_error_func,5.0
1231,1231.0,HMT,0.2350524896578801,0.2298109200783074,,,150.0,15.0,22.0,tt_error_func,15.0
1232,1232.0,HMT,0.0648641706283803,0.2990892340894788,,,150.0,25.0,22.0,tt_error_func,25.0
1233,1233.0,HMT,0.0130737676090279,0.2307585128583014,,,150.0,35.0,22.0,tt_error_func,35.0
1234,1234.0,HMT,0.0023678143856413,0.2576275810133666,,,150.0,45.0,22.0,tt_error_func,45.0
1235,1235.0,HMT,0.0006180716429851,0.293968218145892,,,150.0,55.0,22.0,tt_error_func,55.0
1236,1236.0,HMT,0.0001464128683147,0.3433129030745476,,,150.0,65.0,22.0,tt_error_func,65.0
1237,1237.0,HMT,3.4899399810937794e-05,0.3962539369240403,,,150.0,75.0,22.0,tt_error_func,75.0
1238,1238.0,HMT,7.236963448827404e-06,0.4182465670164674,,,150.0,85.0,22.0,tt_error_func,85.0
1239,1239.0,HMT,1.85953228631194e-06,0.4249924691393971,,,150.0,95.0,22.0,tt_error_func,95.0
1240,1240.0,HMT,3.491862536344021e-07,0.4612144068814814,,,150.0,105.0,22.0,tt_error_func,105.0
1241,1241.0,HMT,7.239897847447135e-08,0.5192976761609316,,,150.0,115.0,22.0,tt_error_func,115.0
1242,1242.0,HMT,1.612291244751366e-08,0.5884120319969952,,,150.0,125.0,22.0,tt_error_func,125.0
1243,1243.0,HMT,2.4944575914413667e-09,0.7718940100166947,,,150.0,135.0,22.0,tt_error_func,135.0
1244,1244.0,HMT,5.823662349693661e-10,0.7661935698706657,,,150.0,145.0,22.0,tt_error_func,145.0
1245,1245.0,HMT,0.7918093873353407,0.1325792279094457,,,150.0,5.0,23.0,tt_error_func,5.0
1246,1246.0,HMT,0.2405061954727122,0.1284628340508788,,,150.0,15.0,23.0,tt_error_func,15.0
1247,1247.0,HMT,0.0492716305246496,0.1372682270593941,,,150.0,25.0,23.0,tt_error_func,25.0
1248,1248.0,HMT,0.0119787561596019,0.3206485479604453,,,150.0,35.0,23.0,tt_error_func,35.0
1249,1249.0,HMT,0.002656547316191,0.2900099519174546,,,150.0,45.0,23.0,tt_error_func,45.0
1250,1250.0,HMT,0.0006300181559441,0.3156010811217129,,,150.0,55.0,23.0,tt_error_func,55.0
1251,1251.0,HMT,0.0001553449426013,0.3315759638790041,,,150.0,65.0,23.0,tt_error_func,65.0
1252,1252.0,HMT,3.516253352337241e-05,0.3371366150677204,,,150.0,75.0,23.0,tt_error_func,75.0
1253,1253.0,HMT,8.75948550772503e-06,0.4423008598387241,,,150.0,85.0,23.0,tt_error_func,85.0
1254,1254.0,HMT,1.9958116227994878e-06,0.5974790228065103,,,150.0,95.0,23.0,tt_error_func,95.0
1255,1255.0,HMT,3.0282200197551335e-07,0.4970675590448081,,,150.0,105.0,23.0,tt_error_func,105.0
1256,1256.0,HMT,8.03932172259986e-08,0.6690603459719568,,,150.0,115.0,23.0,tt_error_func,115.0
1257,1257.0,HMT,1.4402241474129858e-08,0.5466761209536344,,,150.0,125.0,23.0,tt_error_func,125.0
1258,1258.0,HMT,3.2268396610674598e-09,0.6404656218364835,,,150.0,135.0,23.0,tt_error_func,135.0
1259,1259.0,HMT,5.02108485742364e-10,1.0640318230725825,,,150.0,145.0,23.0,tt_error_func,145.0
1260,1260.0,HMT,0.8642855201301921,0.1257686500903219,,,150.0,5.0,24.0,tt_error_func,5.0
1261,1261.0,HMT,0.2516608150487223,0.1899843339342624,,,150.0,15.0,24.0,tt_error_func,15.0
1262,1262.0,HMT,0.0535853019081003,0.1920640859752893,,,150.0,25.0,24.0,tt_error_func,25.0
1263,1263.0,HMT,0.0115765817937912,0.2108368938788771,,,150.0,35.0,24.0,tt_error_func,35.0
1264,1264.0,HMT,0.0032342215381512,0.2056255789939314,,,150.0,45.0,24.0,tt_error_func,45.0
1265,1265.0,HMT,0.0007598428075904,0.2970542069524526,,,150.0,55.0,24.0,tt_error_func,55.0
1266,1266.0,HMT,0.0001853653912807,0.3671316690742969,,,150.0,65.0,24.0,tt_error_func,65.0
1267,1267.0,HMT,3.681896768935386e-05,0.3213469660840928,,,150.0,75.0,24.0,tt_error_func,75.0
1268,1268.0,HMT,8.519374525925136e-06,0.3903980390168726,,,150.0,85.0,24.0,tt_error_func,85.0
1269,1269.0,HMT,1.9422735925451614e-06,0.3949192389845848,,,150.0,95.0,24.0,tt_error_func,95.0
1270,1270.0,HMT,3.235407401760368e-07,0.5472224890254438,,,150.0,105.0,24.0,tt_error_func,105.0
1271,1271.0,HMT,8.66206231852532e-08,0.5374839140567929,,,150.0,115.0,24.0,tt_error_func,115.0
1272,1272.0,HMT,1.7659375318406332e-08,0.6075019580312073,,,150.0,125.0,24.0,tt_error_func,125.0
1273,1273.0,HMT,3.2607992188022363e-09,0.6625619798433036,,,150.0,135.0,24.0,tt_error_func,135.0
1274,1274.0,HMT,5.150443389747838e-10,0.6822114700917155,,,150.0,145.0,24.0,tt_error_func,145.0
1275,1275.0,HMT,0.8476676148019195,0.1194394051562994,,,150.0,5.0,25.0,tt_error_func,5.0
1276,1276.0,HMT,0.2789824927988096,0.1306504779495299,,,150.0,15.0,25.0,tt_error_func,15.0
1277,1277.0,HMT,0.0612239886512315,0.1537512990180403,,,150.0,25.0,25.0,tt_error_func,25.0
1278,1278.0,HMT,0.0185278148466695,0.2005092529579997,,,150.0,35.0,25.0,tt_error_func,35.0
1279,1279.0,HMT,0.0025675081149293,0.3203500651288777,,,150.0,45.0,25.0,tt_error_func,45.0
1280,1280.0,HMT,0.0006733161647931,0.373990090098232,,,150.0,55.0,25.0,tt_error_func,55.0
1281,1281.0,HMT,0.0001220450740071,0.3681319821625948,,,150.0,65.0,25.0,tt_error_func,65.0
1282,1282.0,HMT,3.5131238152952985e-05,0.4316060009878129,,,150.0,75.0,25.0,tt_error_func,75.0
1283,1283.0,HMT,7.005578148620591e-06,0.442700115032494,,,150.0,85.0,25.0,tt_error_func,85.0
1284,1284.0,HMT,1.7219668240720551e-06,0.4938540330622345,,,150.0,95.0,25.0,tt_error_func,95.0
1285,1285.0,HMT,4.072967338901778e-07,0.5648937369696796,,,150.0,105.0,25.0,tt_error_func,105.0
1286,1286.0,HMT,5.642675271806466e-08,0.6027685489971191,,,150.0,115.0,25.0,tt_error_func,115.0
1287,1287.0,HMT,1.6985568917780714e-08,0.7778147021308541,,,150.0,125.0,25.0,tt_error_func,125.0
1288,1288.0,HMT,2.444650685301308e-09,0.6559995179995894,,,150.0,135.0,25.0,tt_error_func,135.0
1289,1289.0,HMT,5.810805783794882e-10,0.7675423689652234,,,150.0,145.0,25.0,tt_error_func,145.0
1290,1290.0,HMT,0.8695936348391247,0.1277772488538175,,,150.0,5.0,26.0,tt_error_func,5.0
1291,1291.0,HMT,0.2314708794753973,0.2001902400515973,,,150.0,15.0,26.0,tt_error_func,15.0
1292,1292.0,HMT,0.0619144551683737,0.253031691070646,,,150.0,25.0,26.0,tt_error_func,25.0
1293,1293.0,HMT,0.0120267098647341,0.2362291270401328,,,150.0,35.0,26.0,tt_error_func,35.0
1294,1294.0,HMT,0.0031703462316987,0.2326688081957399,,,150.0,45.0,26.0,tt_error_func,45.0
1295,1295.0,HMT,0.0006111210711499,0.2791880939621478,,,150.0,55.0,26.0,tt_error_func,55.0
1296,1296.0,HMT,0.0001692814401948,0.3363824170082807,,,150.0,65.0,26.0,tt_error_func,65.0
1297,1297.0,HMT,3.973630485714227e-05,0.3770337428431958,,,150.0,75.0,26.0,tt_error_func,75.0
1298,1298.0,HMT,7.042667732691045e-06,0.4382615610957145,,,150.0,85.0,26.0,tt_error_func,85.0
1299,1299.0,HMT,1.542285005259473e-06,0.4581992570310831,,,150.0,95.0,26.0,tt_error_func,95.0
1300,1300.0,HMT,3.0826080656754214e-07,0.6050963310990483,,,150.0,105.0,26.0,tt_error_func,105.0
1301,1301.0,HMT,8.185164910536684e-08,0.7200944810174406,,,150.0,115.0,26.0,tt_error_func,115.0
1302,1302.0,HMT,1.569685554040668e-08,0.65866260509938,,,150.0,125.0,26.0,tt_error_func,125.0
1303,1303.0,HMT,3.343540250087807e-09,0.6150286351330578,,,150.0,135.0,26.0,tt_error_func,135.0
1304,1304.0,HMT,9.7451569791739e-10,0.7666992761660367,,,150.0,145.0,26.0,tt_error_func,145.0
1305,1305.0,HMT,0.8480039078028505,0.0959442069288343,,,150.0,5.0,27.0,tt_error_func,5.0
1306,1306.0,HMT,0.2577958024681107,0.0967343999072909,,,150.0,15.0,27.0,tt_error_func,15.0
1307,1307.0,HMT,0.0433369574640905,0.1339626349508762,,,150.0,25.0,27.0,tt_error_func,25.0
1308,1308.0,HMT,0.0122081615019754,0.2052379259839654,,,150.0,35.0,27.0,tt_error_func,35.0
1309,1309.0,HMT,0.0028039249803172,0.2591662069316953,,,150.0,45.0,27.0,tt_error_func,45.0
1310,1310.0,HMT,0.0007155101304409,0.218148224055767,,,150.0,55.0,27.0,tt_error_func,55.0
1311,1311.0,HMT,0.0001516361450325,0.3395190290175378,,,150.0,65.0,27.0,tt_error_func,65.0
1312,1312.0,HMT,2.900888474352751e-05,0.3640563851222396,,,150.0,75.0,27.0,tt_error_func,75.0
1313,1313.0,HMT,5.572858957918738e-06,0.4124637651257217,,,150.0,85.0,27.0,tt_error_func,85.0
1314,1314.0,HMT,1.7201220732629558e-06,0.4727538309525698,,,150.0,95.0,27.0,tt_error_func,95.0
1315,1315.0,HMT,3.785032834121978e-07,0.5092286840081215,,,150.0,105.0,27.0,tt_error_func,105.0
1316,1316.0,HMT,8.411813879351363e-08,0.5535075978841633,,,150.0,115.0,27.0,tt_error_func,115.0
1317,1317.0,HMT,1.8100437226382268e-08,0.7046396459918469,,,150.0,125.0,27.0,tt_error_func,125.0
1318,1318.0,HMT,3.471839564946387e-09,0.6608947259373963,,,150.0,135.0,27.0,tt_error_func,135.0
1319,1319.0,HMT,5.480175143284986e-10,0.8289379151538014,,,150.0,145.0,27.0,tt_error_func,145.0
1320,1320.0,HMT,0.8435564672944201,0.1658932277932763,,,150.0,5.0,28.0,tt_error_func,5.0
1321,1321.0,HMT,0.2486961387863105,0.1818424598313868,,,150.0,15.0,28.0,tt_error_func,15.0
1322,1322.0,HMT,0.0802855068325724,0.1606200239621102,,,150.0,25.0,28.0,tt_error_func,25.0
1323,1323.0,HMT,0.0134595105499435,0.2462128901388496,,,150.0,35.0,28.0,tt_error_func,35.0
1324,1324.0,HMT,0.0037822772585859,0.1974906041286885,,,150.0,45.0,28.0,tt_error_func,45.0
1325,1325.0,HMT,0.0006560215366044,0.2809752479661256,,,150.0,55.0,28.0,tt_error_func,55.0
1326,1326.0,HMT,0.0001558763655864,0.3334771620575338,,,150.0,65.0,28.0,tt_error_func,65.0
1327,1327.0,HMT,3.630917966613631e-05,0.3898008810356259,,,150.0,75.0,28.0,tt_error_func,75.0
1328,1328.0,HMT,6.760175724398636e-06,0.3983894970733672,,,150.0,85.0,28.0,tt_error_func,85.0
1329,1329.0,HMT,1.8949032135695189e-06,0.5476819789037108,,,150.0,95.0,28.0,tt_error_func,95.0
1330,1330.0,HMT,3.976008652273766e-07,0.5614871298894286,,,150.0,105.0,28.0,tt_error_func,105.0
1331,1331.0,HMT,8.912881578326618e-08,0.612280857982114,,,150.0,115.0,28.0,tt_error_func,115.0
1332,1332.0,HMT,1.755223740311998e-08,0.58267014590092,,,150.0,125.0,28.0,tt_error_func,125.0
1333,1333.0,HMT,4.123285169394083e-09,0.7226114890072495,,,150.0,135.0,28.0,tt_error_func,135.0
1334,1334.0,HMT,5.734244848910857e-10,0.9162849350832404,,,150.0,145.0,28.0,tt_error_func,145.0
1335,1335.0,HMT,0.8840497488728268,0.1267590180505067,,,150.0,5.0,29.0,tt_error_func,5.0
1336,1336.0,HMT,0.2250628956954646,0.1268244478851556,,,150.0,15.0,29.0,tt_error_func,15.0
1337,1337.0,HMT,0.0514009006997024,0.1549130340572446,,,150.0,25.0,29.0,tt_error_func,25.0
1338,1338.0,HMT,0.014189755237721,0.2384841369930654,,,150.0,35.0,29.0,tt_error_func,35.0
1339,1339.0,HMT,0.0033822895834799,0.2533748468849808,,,150.0,45.0,29.0,tt_error_func,45.0
1340,1340.0,HMT,0.0007071502582071,0.2529229610227048,,,150.0,55.0,29.0,tt_error_func,55.0
1341,1341.0,HMT,0.0001995433483343,0.3555247189942747,,,150.0,65.0,29.0,tt_error_func,65.0
1342,1342.0,HMT,3.580965287065946e-05,0.4962091171182692,,,150.0,75.0,29.0,tt_error_func,75.0
1343,1343.0,HMT,7.460380924894134e-06,0.3957971190102398,,,150.0,85.0,29.0,tt_error_func,85.0
1344,1344.0,HMT,1.6311146426854425e-06,0.5881045588757843,,,150.0,95.0,29.0,tt_error_func,95.0
1345,1345.0,HMT,3.7241292141802346e-07,0.5128593319095671,,,150.0,105.0,29.0,tt_error_func,105.0
1346,1346.0,HMT,8.358459256855118e-08,0.5400779459159821,,,150.0,115.0,29.0,tt_error_func,115.0
1347,1347.0,HMT,1.732263143977535e-08,0.5378299949225038,,,150.0,125.0,29.0,tt_error_func,125.0
1348,1348.0,HMT,3.4484320275038063e-09,0.6553174939472228,,,150.0,135.0,29.0,tt_error_func,135.0
1349,1349.0,HMT,6.043248652870799e-10,0.8151240681763738,,,150.0,145.0,29.0,tt_error_func,145.0
1350,,STTAx2,1.7494810409048582,0.19241808890365064,5.0,10.0,150.0,5.0,30.0,tt_error_func,
1351,,STTAx2,0.305588111568549,0.17174667189829051,15.0,30.0,150.0,15.0,30.0,tt_error_func,
1352,,STTAx2,0.07314202459254518,0.23351321392692626,25.0,50.0,150.0,25.0,30.0,tt_error_func,
1353,,STTAx2,0.023973376788813484,0.40313035901635885,35.0,70.0,150.0,35.0,30.0,tt_error_func,
1354,,STTAx2,0.005244700975978579,0.33990998403169215,45.0,90.0,150.0,45.0,30.0,tt_error_func,
1355,,STTAx2,0.0007710216619888773,0.3386146470438689,55.0,110.0,150.0,55.0,30.0,tt_error_func,
1356,,STTAx2,0.00021856254321215795,0.46185082383453846,65.0,130.0,150.0,65.0,30.0,tt_error_func,
1357,,STTAx2,4.5125251076077544e-05,0.4856411670334637,75.0,150.0,150.0,75.0,30.0,tt_error_func,
1358,,STTAx2,9.3771823914928e-06,0.5818433361127973,85.0,170.0,150.0,85.0,30.0,tt_error_func,
1359,,STTAx2,2.119079233246738e-06,0.5461203930899501,95.0,190.0,150.0,95.0,30.0,tt_error_func,
1360,,STTAx2,5.168806334389312e-07,0.5833058608695865,105.0,210.0,150.0,105.0,30.0,tt_error_func,
1361,,STTAx2,1.0293994045596656e-07,0.5878284750506282,115.0,230.0,150.0,115.0,30.0,tt_error_func,
1362,,STTAx2,2.09123041698964e-08,0.6048291469924152,125.0,250.0,150.0,125.0,30.0,tt_error_func,
1363,,STTAx2,4.38300648319327e-09,0.7437663699965924,135.0,270.0,150.0,135.0,30.0,tt_error_func,
1364,,STTAx2,1.0996731338571993e-09,0.8482284329365939,145.0,290.0,150.0,145.0,30.0,tt_error_func,
1365,,STTAx2,1.704818676355536,0.2991484219674021,5.0,10.0,150.0,5.0,31.0,tt_error_func,
