,name,error,time_taken,left_rank,right_rank,run,rank
73,OTTS,0.21367607544370737,0.03271696623414755,3.0,6.0,13.0,
74,OTTS,0.20940829333038113,0.02291524689644575,3.0,6.0,14.0,
75,OTTS,0.28948762740167633,0.022409815341234207,3.0,6.0,15.0,
76,OTTS,0.2095263844216098,0.031762280501425266,3.0,6.0,16.0,
77,OTTS,0.2058717146855513,0.03227921202778816,3.0,6.0,17.0,
78,OTTS,0.1447124685479616,0.022221061401069164,3.0,6.0,18.0,
79,OTTS,0.2908061490053005,0.02184547670185566,3.0,6.0,19.0,
80,OTTS,0.24972262749037877,0.021388650871813297,3.0,6.0,20.0,
81,OTTS,0.27305258390538084,0.03101535141468048,3.0,6.0,21.0,
82,OTTS,0.3373539289193455,0.021497225388884544,3.0,6.0,22.0,
