,Unnamed: 0.1,Unnamed: 0,name,error,time_taken,left_rank,right_rank,run,left_sketch_type,rank,left_drm_type,right_drm_type,drm_type
540,540.0,,OTTS,0.0380760520770961,0.2464262954890728,2.0,4.0,17.0,,,TensorTrainDRM,TensorTrainDRM,
541,541.0,,OTTS,0.0096601539308374,0.1596404835581779,2.0,4.0,18.0,,,DenseGaussianDRM,DenseGaussianDRM,
542,542.0,,OTTS,0.0221634375468258,0.1526703480631113,2.0,4.0,18.0,,,TensorTrainDRM,TensorTrainDRM,
543,543.0,,OTTS,0.0092885624011409,0.140892956405878,2.0,4.0,19.0,,,DenseGaussianDRM,DenseGaussianDRM,
544,544.0,,OTTS,0.0087945396020246,0.191618088632822,2.0,4.0,19.0,,,TensorTrainDRM,TensorTrainDRM,
545,545.0,,OTTS,0.0079963543733979,0.1527860192582011,3.0,6.0,0.0,,,DenseGaussianDRM,DenseGaussianDRM,
546,546.0,,OTTS,0.0104797129761047,0.1969295833259821,3.0,6.0,0.0,,,TensorTrainDRM,TensorTrainDRM,
547,547.0,,OTTS,0.0082824558433666,0.152897547930479,3.0,6.0,1.0,,,DenseGaussianDRM,DenseGaussianDRM,
548,548.0,,OTTS,0.0071948929414168,0.2156451484188437,3.0,6.0,1.0,,,TensorTrainDRM,TensorTrainDRM,
549,549.0,,OTTS,0.0090134834349329,0.1498656440526247,3.0,6.0,2.0,,,DenseGaussianDRM,DenseGaussianDRM,
550,550.0,,OTTS,0.0082192115510317,0.2248076247051358,3.0,6.0,2.0,,,TensorTrainDRM,TensorTrainDRM,
551,551.0,,OTTS,0.0057064475870236,0.1473884871229529,3.0,6.0,3.0,,,DenseGaussianDRM,DenseGaussianDRM,
552,552.0,,OTTS,0.0069822835647197,0.2066575800999999,3.0,6.0,3.0,,,TensorTrainDRM,TensorTrainDRM,
553,553.0,,OTTS,0.00611043377929,0.1837356612086296,3.0,6.0,4.0,,,DenseGaussianDRM,DenseGaussianDRM,
554,554.0,,OTTS,0.0109536633254196,0.1856270022690296,3.0,6.0,4.0,,,TensorTrainDRM,TensorTrainDRM,
555,555.0,,OTTS,0.0072431039408139,0.1492257444187998,3.0,6.0,5.0,,,DenseGaussianDRM,DenseGaussianDRM,
556,556.0,,OTTS,0.0063561650483755,0.1914461245760321,3.0,6.0,5.0,,,TensorTrainDRM,TensorTrainDRM,
557,557.0,,OTTS,0.0065600754097402,0.1424432406201958,3.0,6.0,6.0,,,DenseGaussianDRM,DenseGaussianDRM,
558,558.0,,OTTS,0.0074572825626322,0.2247409457340836,3.0,6.0,6.0,,,TensorTrainDRM,TensorTrainDRM,
559,559.0,,OTTS,0.0065003097291927,0.1450852323323488,3.0,6.0,7.0,,,DenseGaussianDRM,DenseGaussianDRM,
560,560.0,,OTTS,0.0084221340263018,0.1894944719970226,3.0,6.0,7.0,,,TensorTrainDRM,TensorTrainDRM,
561,561.0,,OTTS,0.0057098748694979,0.1964777940884232,3.0,6.0,8.0,,,DenseGaussianDRM,DenseGaussianDRM,
562,562.0,,OTTS,0.0077567807777338,0.2039236035197973,3.0,6.0,8.0,,,TensorTrainDRM,TensorTrainDRM,
563,563.0,,OTTS,0.0068012054617708,0.2053763046860695,3.0,6.0,9.0,,,DenseGaussianDRM,DenseGaussianDRM,
564,564.0,,OTTS,0.0104942207961595,0.1996721951290965,3.0,6.0,9.0,,,TensorTrainDRM,TensorTrainDRM,
565,565.0,,OTTS,0.008423488776603,0.1627052659168839,3.0,6.0,10.0,,,DenseGaussianDRM,DenseGaussianDRM,
566,566.0,,OTTS,0.020647623591616,0.2102388702332973,3.0,6.0,10.0,,,TensorTrainDRM,TensorTrainDRM,
567,567.0,,OTTS,0.0073740476747426,0.1970231020823121,3.0,6.0,11.0,,,DenseGaussianDRM,DenseGaussianDRM,
568,568.0,,OTTS,0.0093268501537507,0.1959641724824905,3.0,6.0,11.0,,,TensorTrainDRM,TensorTrainDRM,
569,569.0,,OTTS,0.0076780558116438,0.1523074973374605,3.0,6.0,12.0,,,DenseGaussianDRM,DenseGaussianDRM,
570,570.0,,OTTS,0.0058255753195659,0.1944356020539999,3.0,6.0,12.0,,,TensorTrainDRM,TensorTrainDRM,
571,571.0,,OTTS,0.0073197600622504,0.1457986449822783,3.0,6.0,13.0,,,DenseGaussianDRM,DenseGaussianDRM,
572,572.0,,OTTS,0.0065378445244746,0.1995023554190993,3.0,6.0,13.0,,,TensorTrainDRM,TensorTrainDRM,
573,573.0,,OTTS,0.0076151964344456,0.1574470233172178,3.0,6.0,14.0,,,DenseGaussianDRM,DenseGaussianDRM,
574,574.0,,OTTS,0.0072727215635907,0.1895906841382384,3.0,6.0,14.0,,,TensorTrainDRM,TensorTrainDRM,
575,575.0,,OTTS,0.0075431838774152,0.1760418005287647,3.0,6.0,15.0,,,DenseGaussianDRM,DenseGaussianDRM,
576,576.0,,OTTS,0.0091241293682598,0.2038416704162955,3.0,6.0,15.0,,,TensorTrainDRM,TensorTrainDRM,
577,577.0,,OTTS,0.0057666557827993,0.1791342431679368,3.0,6.0,16.0,,,DenseGaussianDRM,DenseGaussianDRM,
578,578.0,,OTTS,0.0064081175124467,0.2169609284028411,3.0,6.0,16.0,,,TensorTrainDRM,TensorTrainDRM,
579,579.0,,OTTS,0.0067705503858791,0.1686040004715323,3.0,6.0,17.0,,,DenseGaussianDRM,DenseGaussianDRM,
580,580.0,,OTTS,0.0088159716537429,0.1929034711793065,3.0,6.0,17.0,,,TensorTrainDRM,TensorTrainDRM,
581,581.0,,OTTS,0.0069814045003191,0.2300075776875019,3.0,6.0,18.0,,,DenseGaussianDRM,DenseGaussianDRM,
582,582.0,,OTTS,0.0052305142699954,0.1934651006013155,3.0,6.0,18.0,,,TensorTrainDRM,TensorTrainDRM,
583,583.0,,OTTS,0.0086527441104256,0.1451880112290382,3.0,6.0,19.0,,,DenseGaussianDRM,DenseGaussianDRM,
584,584.0,,OTTS,0.0065548377216019,0.1883749570697546,3.0,6.0,19.0,,,TensorTrainDRM,TensorTrainDRM,
585,585.0,,OTTS,0.0052834711378696,0.1845720754936337,4.0,8.0,0.0,,,DenseGaussianDRM,DenseGaussianDRM,
586,586.0,,OTTS,0.0063825671116641,0.2410346399992704,4.0,8.0,0.0,,,TensorTrainDRM,TensorTrainDRM,
587,587.0,,OTTS,0.0046970945419116,0.1826733071357011,4.0,8.0,1.0,,,DenseGaussianDRM,DenseGaussianDRM,
588,588.0,,OTTS,0.0039008394986977,0.2352459719404578,4.0,8.0,1.0,,,TensorTrainDRM,TensorTrainDRM,
589,589.0,,OTTS,0.0057428249914069,0.1689609438180923,4.0,8.0,2.0,,,DenseGaussianDRM,DenseGaussianDRM,
590,590.0,,OTTS,0.0049123794810698,0.2218217700719833,4.0,8.0,2.0,,,TensorTrainDRM,TensorTrainDRM,
591,591.0,,OTTS,0.0050974498052391,0.1809069346636533,4.0,8.0,3.0,,,DenseGaussianDRM,DenseGaussianDRM,
592,592.0,,OTTS,0.0053577191564171,0.2374782059341669,4.0,8.0,3.0,,,TensorTrainDRM,TensorTrainDRM,
593,593.0,,OTTS,0.004629164655254,0.1703685680404305,4.0,8.0,4.0,,,DenseGaussianDRM,DenseGaussianDRM,
594,594.0,,OTTS,0.0058525148339424,0.2025099201127886,4.0,8.0,4.0,,,TensorTrainDRM,TensorTrainDRM,
595,595.0,,OTTS,0.0063637284728316,0.1593455476686358,4.0,8.0,5.0,,,DenseGaussianDRM,DenseGaussianDRM,
596,596.0,,OTTS,0.0073670784390075,0.2491893777623772,4.0,8.0,5.0,,,TensorTrainDRM,TensorTrainDRM,
597,597.0,,OTTS,0.004548588889352,0.1652821768075227,4.0,8.0,6.0,,,DenseGaussianDRM,DenseGaussianDRM,
598,598.0,,OTTS,0.006548514277316,0.2193680284544825,4.0,8.0,6.0,,,TensorTrainDRM,TensorTrainDRM,
599,599.0,,OTTS,0.0059534108484379,0.1623578295111656,4.0,8.0,7.0,,,DenseGaussianDRM,DenseGaussianDRM,
600,600.0,,OTTS,0.0047202935147078,0.2207085005939006,4.0,8.0,7.0,,,TensorTrainDRM,TensorTrainDRM,
601,601.0,,OTTS,0.005417287981635,0.1603225199505686,4.0,8.0,8.0,,,DenseGaussianDRM,DenseGaussianDRM,
602,602.0,,OTTS,0.0064063982754702,0.2338263196870684,4.0,8.0,8.0,,,TensorTrainDRM,TensorTrainDRM,
603,603.0,,OTTS,0.0049377664361448,0.160430571064353,4.0,8.0,9.0,,,DenseGaussianDRM,DenseGaussianDRM,
604,604.0,,OTTS,0.0071291019037758,0.2190465601161122,4.0,8.0,9.0,,,TensorTrainDRM,TensorTrainDRM,
605,605.0,,OTTS,0.0046252424706878,0.2226690938696265,4.0,8.0,10.0,,,DenseGaussianDRM,DenseGaussianDRM,
606,606.0,,OTTS,0.0084117387313301,0.2229125211015343,4.0,8.0,10.0,,,TensorTrainDRM,TensorTrainDRM,
607,607.0,,OTTS,0.0051277547840847,0.1668567573651671,4.0,8.0,11.0,,,DenseGaussianDRM,DenseGaussianDRM,
608,608.0,,OTTS,0.0055422892836986,0.2313803033903241,4.0,8.0,11.0,,,TensorTrainDRM,TensorTrainDRM,
609,609.0,,OTTS,0.0040552899052672,0.1627663373947143,4.0,8.0,12.0,,,DenseGaussianDRM,DenseGaussianDRM,
610,610.0,,OTTS,0.006058294059732,0.2101376885548234,4.0,8.0,12.0,,,TensorTrainDRM,TensorTrainDRM,
611,611.0,,OTTS,0.0044458377971182,0.1783905960619449,4.0,8.0,13.0,,,DenseGaussianDRM,DenseGaussianDRM,
612,612.0,,OTTS,0.0040593944955095,0.2213711095973849,4.0,8.0,13.0,,,TensorTrainDRM,TensorTrainDRM,
613,613.0,,OTTS,0.005723783253758,0.1595176346600055,4.0,8.0,14.0,,,DenseGaussianDRM,DenseGaussianDRM,
614,614.0,,OTTS,0.0045058643003098,0.2220663782209158,4.0,8.0,14.0,,,TensorTrainDRM,TensorTrainDRM,
615,615.0,,OTTS,0.0053569510526225,0.1951135117560625,4.0,8.0,15.0,,,DenseGaussianDRM,DenseGaussianDRM,
616,616.0,,OTTS,0.0043838962100325,0.230517073534429,4.0,8.0,15.0,,,TensorTrainDRM,TensorTrainDRM,
617,617.0,,OTTS,0.0040774311780515,0.165525603108108,4.0,8.0,16.0,,,DenseGaussianDRM,DenseGaussianDRM,
618,618.0,,OTTS,0.0053573276796786,0.2229431541636586,4.0,8.0,16.0,,,TensorTrainDRM,TensorTrainDRM,
619,619.0,,OTTS,0.0045691865674085,0.1657432811334729,4.0,8.0,17.0,,,DenseGaussianDRM,DenseGaussianDRM,
620,620.0,,OTTS,0.0051396596842576,0.2449601870030164,4.0,8.0,17.0,,,TensorTrainDRM,TensorTrainDRM,
621,621.0,,OTTS,0.0055673020324009,0.1629860354587435,4.0,8.0,18.0,,,DenseGaussianDRM,DenseGaussianDRM,
622,622.0,,OTTS,0.0045994339017289,0.2312031900510192,4.0,8.0,18.0,,,TensorTrainDRM,TensorTrainDRM,
623,623.0,,OTTS,0.0052833974319339,0.1599671822041273,4.0,8.0,19.0,,,DenseGaussianDRM,DenseGaussianDRM,
624,624.0,,OTTS,0.0038189634078036,0.2927904715761542,4.0,8.0,19.0,,,TensorTrainDRM,TensorTrainDRM,
625,625.0,,OTTS,0.0040811922698816,0.1981088276952505,5.0,10.0,0.0,,,DenseGaussianDRM,DenseGaussianDRM,
626,626.0,,OTTS,0.0057693491461098,0.2637774040922522,5.0,10.0,0.0,,,TensorTrainDRM,TensorTrainDRM,
627,627.0,,OTTS,0.0029468906511058,0.1730488939210772,5.0,10.0,1.0,,,DenseGaussianDRM,DenseGaussianDRM,
628,628.0,,OTTS,0.0028884097306039,0.2546188402920961,5.0,10.0,1.0,,,TensorTrainDRM,TensorTrainDRM,
629,629.0,,OTTS,0.0030025515952298,0.2098274081945419,5.0,10.0,2.0,,,DenseGaussianDRM,DenseGaussianDRM,
630,630.0,,OTTS,0.0038350809422474,0.2602304806932807,5.0,10.0,2.0,,,TensorTrainDRM,TensorTrainDRM,
631,631.0,,OTTS,0.0035428476459714,0.1764720883220434,5.0,10.0,3.0,,,DenseGaussianDRM,DenseGaussianDRM,
632,632.0,,OTTS,0.0043087814195281,0.2665997482836246,5.0,10.0,3.0,,,TensorTrainDRM,TensorTrainDRM,
633,633.0,,OTTS,0.0048395287837145,0.1910423804074525,5.0,10.0,4.0,,,DenseGaussianDRM,DenseGaussianDRM,
634,634.0,,OTTS,0.0030915252603512,0.2674501221626997,5.0,10.0,4.0,,,TensorTrainDRM,TensorTrainDRM,
635,635.0,,OTTS,0.002761047159863,0.1815632795915007,5.0,10.0,5.0,,,DenseGaussianDRM,DenseGaussianDRM,
636,636.0,,OTTS,0.0029312065195561,0.2575270617380738,5.0,10.0,5.0,,,TensorTrainDRM,TensorTrainDRM,
637,637.0,,OTTS,0.0028455200996787,0.1747333873063326,5.0,10.0,6.0,,,DenseGaussianDRM,DenseGaussianDRM,
638,638.0,,OTTS,0.0034454771382489,0.2575112646445632,5.0,10.0,6.0,,,TensorTrainDRM,TensorTrainDRM,
639,639.0,,OTTS,0.0033769730186355,0.1769041921943426,5.0,10.0,7.0,,,DenseGaussianDRM,DenseGaussianDRM,
640,640.0,,OTTS,0.0030961916176215,0.2625770624727011,5.0,10.0,7.0,,,TensorTrainDRM,TensorTrainDRM,
641,641.0,,OTTS,0.0036125091289382,0.1557820877060294,5.0,10.0,8.0,,,DenseGaussianDRM,DenseGaussianDRM,
642,642.0,,OTTS,0.0030808405207558,0.3106373799964785,5.0,10.0,8.0,,,TensorTrainDRM,TensorTrainDRM,
643,643.0,,OTTS,0.0031717067571072,0.2230869513005018,5.0,10.0,9.0,,,DenseGaussianDRM,DenseGaussianDRM,
644,644.0,,OTTS,0.0030690909163121,0.2569269156083464,5.0,10.0,9.0,,,TensorTrainDRM,TensorTrainDRM,
645,645.0,,OTTS,0.0033335039844017,0.1721176449209451,5.0,10.0,10.0,,,DenseGaussianDRM,DenseGaussianDRM,
646,646.0,,OTTS,0.0032020518334743,0.2605050727725029,5.0,10.0,10.0,,,TensorTrainDRM,TensorTrainDRM,
647,647.0,,OTTS,0.0031398997657437,0.1766652483493089,5.0,10.0,11.0,,,DenseGaussianDRM,DenseGaussianDRM,
648,648.0,,OTTS,0.0039887615292012,0.2624472388997674,5.0,10.0,11.0,,,TensorTrainDRM,TensorTrainDRM,
649,649.0,,OTTS,0.0027469672317338,0.1792979566380381,5.0,10.0,12.0,,,DenseGaussianDRM,DenseGaussianDRM,
650,650.0,,OTTS,0.003886698836421,0.2655716696754098,5.0,10.0,12.0,,,TensorTrainDRM,TensorTrainDRM,
651,651.0,,OTTS,0.0029891544717833,0.1735259359702468,5.0,10.0,13.0,,,DenseGaussianDRM,DenseGaussianDRM,
652,652.0,,OTTS,0.0042136077371436,0.2821931056678295,5.0,10.0,13.0,,,TensorTrainDRM,TensorTrainDRM,
653,653.0,,OTTS,0.00383822882299,0.1781101552769541,5.0,10.0,14.0,,,DenseGaussianDRM,DenseGaussianDRM,
654,654.0,,OTTS,0.003671201274255,0.2610868886113167,5.0,10.0,14.0,,,TensorTrainDRM,TensorTrainDRM,
655,655.0,,OTTS,0.0032740216966806,0.1862737098708748,5.0,10.0,15.0,,,DenseGaussianDRM,DenseGaussianDRM,
656,656.0,,OTTS,0.0033958038132667,0.2678316636011004,5.0,10.0,15.0,,,TensorTrainDRM,TensorTrainDRM,
657,657.0,,OTTS,0.0028293987322798,0.2206002539023757,5.0,10.0,16.0,,,DenseGaussianDRM,DenseGaussianDRM,
658,658.0,,OTTS,0.0052650666838893,0.2753999829292297,5.0,10.0,16.0,,,TensorTrainDRM,TensorTrainDRM,
659,659.0,,OTTS,0.0029702387231347,0.1807064153254032,5.0,10.0,17.0,,,DenseGaussianDRM,DenseGaussianDRM,
660,660.0,,OTTS,0.0029338997915274,0.2585123777389526,5.0,10.0,17.0,,,TensorTrainDRM,TensorTrainDRM,
661,661.0,,OTTS,0.0035665487768686,0.1930386386811733,5.0,10.0,18.0,,,DenseGaussianDRM,DenseGaussianDRM,
662,662.0,,OTTS,0.0038464164887602,0.2641210807487368,5.0,10.0,18.0,,,TensorTrainDRM,TensorTrainDRM,
663,663.0,,OTTS,0.0033131006138512,0.1747987074777484,5.0,10.0,19.0,,,DenseGaussianDRM,DenseGaussianDRM,
664,664.0,,OTTS,0.0040199598658566,0.3089834079146385,5.0,10.0,19.0,,,TensorTrainDRM,TensorTrainDRM,
665,665.0,,OTTS,0.0018994034726166,0.2127938354387879,6.0,12.0,0.0,,,DenseGaussianDRM,DenseGaussianDRM,
666,666.0,,OTTS,0.0024006908567842,0.3101346306502819,6.0,12.0,0.0,,,TensorTrainDRM,TensorTrainDRM,
667,667.0,,OTTS,0.0021266871694008,0.1923542246222496,6.0,12.0,1.0,,,DenseGaussianDRM,DenseGaussianDRM,
668,668.0,,OTTS,0.0016612595360806,0.302535954862833,6.0,12.0,1.0,,,TensorTrainDRM,TensorTrainDRM,
669,669.0,,OTTS,0.0032316792589186,0.1836337717249989,6.0,12.0,2.0,,,DenseGaussianDRM,DenseGaussianDRM,
670,670.0,,OTTS,0.0017831105664606,0.3049808563664555,6.0,12.0,2.0,,,TensorTrainDRM,TensorTrainDRM,
671,671.0,,OTTS,0.0026574897882343,0.1809086631983518,6.0,12.0,3.0,,,DenseGaussianDRM,DenseGaussianDRM,
672,672.0,,OTTS,0.0018786438419716,0.297411223873496,6.0,12.0,3.0,,,TensorTrainDRM,TensorTrainDRM,
673,673.0,,OTTS,0.0022820179141035,0.1895720977336168,6.0,12.0,4.0,,,DenseGaussianDRM,DenseGaussianDRM,
674,674.0,,OTTS,0.0019483965438683,0.2946727108210325,6.0,12.0,4.0,,,TensorTrainDRM,TensorTrainDRM,
675,675.0,,OTTS,0.0018362182244913,0.1910680457949638,6.0,12.0,5.0,,,DenseGaussianDRM,DenseGaussianDRM,
676,676.0,,OTTS,0.0022222698447247,0.2941225497052073,6.0,12.0,5.0,,,TensorTrainDRM,TensorTrainDRM,
677,677.0,,OTTS,0.0019774330497016,0.2133053867146372,6.0,12.0,6.0,,,DenseGaussianDRM,DenseGaussianDRM,
678,678.0,,OTTS,0.0023814197979711,0.2953189145773649,6.0,12.0,6.0,,,TensorTrainDRM,TensorTrainDRM,
679,679.0,,OTTS,0.0019918588570455,0.1847736984491348,6.0,12.0,7.0,,,DenseGaussianDRM,DenseGaussianDRM,
680,680.0,,OTTS,0.0019738273754978,0.294902179390192,6.0,12.0,7.0,,,TensorTrainDRM,TensorTrainDRM,
681,681.0,,OTTS,0.0018253957096963,0.199385492131114,6.0,12.0,8.0,,,DenseGaussianDRM,DenseGaussianDRM,
682,682.0,,OTTS,0.0016190061289389,0.3107830630615353,6.0,12.0,8.0,,,TensorTrainDRM,TensorTrainDRM,
683,683.0,,OTTS,0.0026497317944713,0.2004243358969688,6.0,12.0,9.0,,,DenseGaussianDRM,DenseGaussianDRM,
684,684.0,,OTTS,0.0019119822454877,0.3094022599980235,6.0,12.0,9.0,,,TensorTrainDRM,TensorTrainDRM,
685,685.0,,OTTS,0.0018435171894666,0.2011657115072012,6.0,12.0,10.0,,,DenseGaussianDRM,DenseGaussianDRM,
686,686.0,,OTTS,0.002358662065097,0.3144445260986686,6.0,12.0,10.0,,,TensorTrainDRM,TensorTrainDRM,
687,687.0,,OTTS,0.0023324009511987,0.1933721639215946,6.0,12.0,11.0,,,DenseGaussianDRM,DenseGaussianDRM,
688,688.0,,OTTS,0.0021146265439496,0.2915614517405629,6.0,12.0,11.0,,,TensorTrainDRM,TensorTrainDRM,
689,689.0,,OTTS,0.0016872630707371,0.1867626328021288,6.0,12.0,12.0,,,DenseGaussianDRM,DenseGaussianDRM,
690,690.0,,OTTS,0.0019849589537814,0.3020429834723472,6.0,12.0,12.0,,,TensorTrainDRM,TensorTrainDRM,
691,691.0,,OTTS,0.0024781167833796,0.1873871833086013,6.0,12.0,13.0,,,DenseGaussianDRM,DenseGaussianDRM,
692,692.0,,OTTS,0.0016052493795417,0.3064231192693114,6.0,12.0,13.0,,,TensorTrainDRM,TensorTrainDRM,
693,693.0,,OTTS,0.0020269435687896,0.1956960614770651,6.0,12.0,14.0,,,DenseGaussianDRM,DenseGaussianDRM,
694,694.0,,OTTS,0.0023128734885708,0.3678599111735821,6.0,12.0,14.0,,,TensorTrainDRM,TensorTrainDRM,
695,695.0,,OTTS,0.0029900391213991,0.1826074747368693,6.0,12.0,15.0,,,DenseGaussianDRM,DenseGaussianDRM,
696,696.0,,OTTS,0.0021955009862121,0.3075768901035189,6.0,12.0,15.0,,,TensorTrainDRM,TensorTrainDRM,
697,697.0,,OTTS,0.0023358997589728,0.2013191031292081,6.0,12.0,16.0,,,DenseGaussianDRM,DenseGaussianDRM,
698,698.0,,OTTS,0.0022583260290186,0.3036958165466785,6.0,12.0,16.0,,,TensorTrainDRM,TensorTrainDRM,
699,699.0,,OTTS,0.0016207274224369,0.1859957482665777,6.0,12.0,17.0,,,DenseGaussianDRM,DenseGaussianDRM,
700,700.0,,OTTS,0.0019546620029326,0.2927235662937164,6.0,12.0,17.0,,,TensorTrainDRM,TensorTrainDRM,
701,701.0,,OTTS,0.0020827965850655,0.1994647216051817,6.0,12.0,18.0,,,DenseGaussianDRM,DenseGaussianDRM,
702,702.0,,OTTS,0.0030540682546369,0.3224516129121184,6.0,12.0,18.0,,,TensorTrainDRM,TensorTrainDRM,
703,703.0,,OTTS,0.0022773518441008,0.2021959284320473,6.0,12.0,19.0,,,DenseGaussianDRM,DenseGaussianDRM,
704,704.0,,OTTS,0.0025586598545972,0.2998990649357438,6.0,12.0,19.0,,,TensorTrainDRM,TensorTrainDRM,
705,705.0,,OTTS,5.5834462595929554e-05,0.2135838316753506,7.0,14.0,0.0,,,DenseGaussianDRM,DenseGaussianDRM,
706,706.0,,OTTS,7.56730123710336e-05,0.3406446939334273,7.0,14.0,0.0,,,TensorTrainDRM,TensorTrainDRM,
707,707.0,,OTTS,0.0001285906493532,0.2314379047602415,7.0,14.0,1.0,,,DenseGaussianDRM,DenseGaussianDRM,
708,708.0,,OTTS,9.246340405160612e-05,0.4231103137135505,7.0,14.0,1.0,,,TensorTrainDRM,TensorTrainDRM,
709,709.0,,OTTS,5.941555246982652e-05,0.2006042869761586,7.0,14.0,2.0,,,DenseGaussianDRM,DenseGaussianDRM,
710,710.0,,OTTS,0.0001058502309953,0.3489017700776458,7.0,14.0,2.0,,,TensorTrainDRM,TensorTrainDRM,
711,711.0,,OTTS,6.652873140529861e-05,0.2028340185061097,7.0,14.0,3.0,,,DenseGaussianDRM,DenseGaussianDRM,
712,712.0,,OTTS,8.449414526762126e-05,0.3619258226826787,7.0,14.0,3.0,,,TensorTrainDRM,TensorTrainDRM,
713,713.0,,OTTS,7.684698008665271e-05,0.2059438936412334,7.0,14.0,4.0,,,DenseGaussianDRM,DenseGaussianDRM,
714,714.0,,OTTS,8.845049948546656e-05,0.3355139447376132,7.0,14.0,4.0,,,TensorTrainDRM,TensorTrainDRM,
715,715.0,,OTTS,7.711974819279982e-05,0.2514407820999622,7.0,14.0,5.0,,,DenseGaussianDRM,DenseGaussianDRM,
716,716.0,,OTTS,0.0001475490290197,0.3410245757550001,7.0,14.0,5.0,,,TensorTrainDRM,TensorTrainDRM,
717,717.0,,OTTS,7.81053932081792e-05,0.200567265972495,7.0,14.0,6.0,,,DenseGaussianDRM,DenseGaussianDRM,
718,718.0,,OTTS,8.546642900685666e-05,0.3301067547872662,7.0,14.0,6.0,,,TensorTrainDRM,TensorTrainDRM,
719,719.0,,OTTS,7.651312906403498e-05,0.2054300447925925,7.0,14.0,7.0,,,DenseGaussianDRM,DenseGaussianDRM,
720,720.0,,OTTS,6.387152196098572e-05,0.3393022771924734,7.0,14.0,7.0,,,TensorTrainDRM,TensorTrainDRM,
721,721.0,,OTTS,6.591600252553813e-05,0.2034787256270647,7.0,14.0,8.0,,,DenseGaussianDRM,DenseGaussianDRM,
722,722.0,,OTTS,8.318227362218225e-05,0.3328393548727035,7.0,14.0,8.0,,,TensorTrainDRM,TensorTrainDRM,
723,723.0,,OTTS,7.348138481548334e-05,0.2041873624548316,7.0,14.0,9.0,,,DenseGaussianDRM,DenseGaussianDRM,
724,724.0,,OTTS,9.16566954476665e-05,0.3447710443288088,7.0,14.0,9.0,,,TensorTrainDRM,TensorTrainDRM,
725,725.0,,OTTS,6.240408047658634e-05,0.2041654475033283,7.0,14.0,10.0,,,DenseGaussianDRM,DenseGaussianDRM,
726,726.0,,OTTS,7.697198807827051e-05,0.3292764732614159,7.0,14.0,10.0,,,TensorTrainDRM,TensorTrainDRM,
727,727.0,,OTTS,6.200759080429599e-05,0.2120750760659575,7.0,14.0,11.0,,,DenseGaussianDRM,DenseGaussianDRM,
728,728.0,,OTTS,6.140609818686252e-05,0.3744271602481603,7.0,14.0,11.0,,,TensorTrainDRM,TensorTrainDRM,
729,729.0,,OTTS,6.183050599240071e-05,0.206639471463859,7.0,14.0,12.0,,,DenseGaussianDRM,DenseGaussianDRM,
730,730.0,,OTTS,9.461256398980329e-05,0.3432833896949887,7.0,14.0,12.0,,,TensorTrainDRM,TensorTrainDRM,
731,731.0,,OTTS,0.0001728489593595,0.208226952701807,7.0,14.0,13.0,,,DenseGaussianDRM,DenseGaussianDRM,
732,732.0,,OTTS,6.363409925251347e-05,0.337095339782536,7.0,14.0,13.0,,,TensorTrainDRM,TensorTrainDRM,
733,733.0,,OTTS,8.977266010308562e-05,0.2046480122953653,7.0,14.0,14.0,,,DenseGaussianDRM,DenseGaussianDRM,
734,734.0,,OTTS,6.96837844582056e-05,0.3302240455523133,7.0,14.0,14.0,,,TensorTrainDRM,TensorTrainDRM,
735,735.0,,OTTS,6.052825468666872e-05,0.204004755243659,7.0,14.0,15.0,,,DenseGaussianDRM,DenseGaussianDRM,
736,736.0,,OTTS,9.265214658156474e-05,0.3311387514695525,7.0,14.0,15.0,,,TensorTrainDRM,TensorTrainDRM,
737,737.0,,OTTS,8.551577238367004e-05,0.2048566835001111,7.0,14.0,16.0,,,DenseGaussianDRM,DenseGaussianDRM,
738,738.0,,OTTS,6.892623383475238e-05,0.3431065073236823,7.0,14.0,16.0,,,TensorTrainDRM,TensorTrainDRM,
739,739.0,,OTTS,7.881763960497384e-05,0.240760188549757,7.0,14.0,17.0,,,DenseGaussianDRM,DenseGaussianDRM,
740,740.0,,OTTS,8.00830528127374e-05,0.3184184581041336,7.0,14.0,17.0,,,TensorTrainDRM,TensorTrainDRM,
741,741.0,,OTTS,5.960803823407994e-05,0.1961070979014039,7.0,14.0,18.0,,,DenseGaussianDRM,DenseGaussianDRM,
742,742.0,,OTTS,0.0001036208091195,0.3271571444347501,7.0,14.0,18.0,,,TensorTrainDRM,TensorTrainDRM,
743,743.0,,OTTS,5.797643013051021e-05,0.2089171847328543,7.0,14.0,19.0,,,DenseGaussianDRM,DenseGaussianDRM,
744,744.0,,OTTS,0.0011183768871059,0.3564048232510686,7.0,14.0,19.0,,,TensorTrainDRM,TensorTrainDRM,
745,745.0,,OTTS,2.3841989787472244e-06,0.2329202266409993,8.0,16.0,0.0,,,DenseGaussianDRM,DenseGaussianDRM,
746,746.0,,OTTS,3.004951187409392e-06,0.4640391692519188,8.0,16.0,0.0,,,TensorTrainDRM,TensorTrainDRM,
747,747.0,,OTTS,2.443258793745091e-06,0.2573369238525629,8.0,16.0,1.0,,,DenseGaussianDRM,DenseGaussianDRM,
748,748.0,,OTTS,2.39558265182578e-06,0.375144031830132,8.0,16.0,1.0,,,TensorTrainDRM,TensorTrainDRM,
749,749.0,,OTTS,3.1268219954634707e-06,0.3258877405896783,8.0,16.0,2.0,,,DenseGaussianDRM,DenseGaussianDRM,
