,Unnamed: 0,name,error,time_taken,left_rank,right_rank,run,rank
146,146.0,OTTS,3.214353265450265e-05,0.0992048783227801,8.0,16.0,6.0,
147,147.0,OTTS,3.4186184595265696e-05,0.0976998964324593,8.0,16.0,7.0,
148,148.0,OTTS,5.366926352844009e-05,0.0976378750056028,8.0,16.0,8.0,
149,149.0,OTTS,3.853143722381925e-05,0.0992670524865388,8.0,16.0,9.0,
150,150.0,OTTS,3.582476078704469e-05,0.1217585559934377,8.0,16.0,10.0,
151,151.0,OTTS,3.703376376719481e-05,0.1034948918968439,8.0,16.0,11.0,
152,152.0,OTTS,4.386521054014579e-05,0.1036526160314679,8.0,16.0,12.0,
153,153.0,OTTS,3.83702176325568e-05,0.098697792738676,8.0,16.0,13.0,
154,154.0,OTTS,3.539038243231935e-05,0.1048040203750133,8.0,16.0,14.0,
155,155.0,OTTS,2.700760872675324e-05,0.091115616261959,8.0,16.0,15.0,
156,156.0,OTTS,4.7331598029802496e-05,0.0976709723472595,8.0,16.0,16.0,
157,157.0,OTTS,3.892428788470656e-05,0.1015124972909689,8.0,16.0,17.0,
158,158.0,OTTS,3.849361547028557e-05,0.0956542147323489,8.0,16.0,18.0,
159,159.0,OTTS,4.379149670708661e-05,0.0963179608806967,8.0,16.0,19.0,
160,160.0,OTTS,2.7861670048976257e-05,0.1073998548090457,9.0,18.0,0.0,
161,161.0,OTTS,2.582434662601553e-05,0.106417465955019,9.0,18.0,1.0,
162,162.0,OTTS,3.383123410810724e-05,0.1066876016557216,9.0,18.0,2.0,
163,163.0,OTTS,2.105293013966522e-05,0.1114182341843843,9.0,18.0,3.0,
164,164.0,OTTS,3.3859508398341426e-05,0.1078068260103464,9.0,18.0,4.0,
165,165.0,OTTS,2.9251071567381556e-05,0.1004932429641485,9.0,18.0,5.0,
166,166.0,OTTS,2.4016206372024502e-05,0.1138711823150515,9.0,18.0,6.0,
167,167.0,OTTS,2.013608566627271e-05,0.1118623008951544,9.0,18.0,7.0,
168,168.0,OTTS,1.9233218210449425e-05,0.1069126101210713,9.0,18.0,8.0,
169,169.0,OTTS,3.163033321349282e-05,0.1355793979018926,9.0,18.0,9.0,
170,170.0,OTTS,1.8186843546841348e-05,0.1084535969421267,9.0,18.0,10.0,
171,171.0,OTTS,2.6069707161996414e-05,0.1071532797068357,9.0,18.0,11.0,
172,172.0,OTTS,2.2184827326190428e-05,0.1195220733061432,9.0,18.0,12.0,
173,173.0,OTTS,3.3387264009177554e-05,0.1187760708853602,9.0,18.0,13.0,
174,174.0,OTTS,2.754684148468353e-05,0.1111136935651302,9.0,18.0,14.0,
175,175.0,OTTS,2.465289975307844e-05,0.1078165248036384,9.0,18.0,15.0,
176,176.0,OTTS,3.465017555512005e-05,0.1086649196222424,9.0,18.0,16.0,
177,177.0,OTTS,3.945663390531683e-05,0.1329097244888544,9.0,18.0,17.0,
178,178.0,OTTS,3.326400961230081e-05,0.107091779820621,9.0,18.0,18.0,
179,179.0,OTTS,2.6209535402161156e-05,0.1224376130849123,9.0,18.0,19.0,
180,180.0,OTTS,4.331157310265243e-05,0.1353790694847703,10.0,20.0,0.0,
181,181.0,OTTS,1.3059904527144784e-05,0.1205159518867731,10.0,20.0,1.0,
182,182.0,OTTS,2.309693334982376e-05,0.1168768098577857,10.0,20.0,2.0,
183,183.0,OTTS,1.6492652592021994e-05,0.1177194155752658,10.0,20.0,3.0,
184,184.0,OTTS,2.7461009436795106e-05,0.1227244045585393,10.0,20.0,4.0,
185,185.0,OTTS,1.7021686523770285e-05,0.1517473207786679,10.0,20.0,5.0,
186,186.0,OTTS,1.2199780304101137e-05,0.121707571670413,10.0,20.0,6.0,
187,187.0,OTTS,1.9014084870499007e-05,0.1180487023666501,10.0,20.0,7.0,
188,188.0,OTTS,1.2668970335693284e-05,0.1404432421550154,10.0,20.0,8.0,
189,189.0,OTTS,2.040931327946473e-05,0.1409568134695291,10.0,20.0,9.0,
190,190.0,OTTS,1.4234221782888935e-05,0.1244195252656936,10.0,20.0,10.0,
191,191.0,OTTS,1.9250241012642624e-05,0.1243130890652537,10.0,20.0,11.0,
192,192.0,OTTS,1.908239753582081e-05,0.1084003504365682,10.0,20.0,12.0,
193,193.0,OTTS,1.4545583881403735e-05,0.121996427886188,10.0,20.0,13.0,
194,194.0,OTTS,1.4402850407843222e-05,0.1312436098232865,10.0,20.0,14.0,
195,195.0,OTTS,1.7957758745341673e-05,0.1257742336019873,10.0,20.0,15.0,
196,196.0,OTTS,1.971110157860417e-05,0.150576245971024,10.0,20.0,16.0,
197,197.0,OTTS,1.5366948268517662e-05,0.1178887514397502,10.0,20.0,17.0,
198,198.0,OTTS,1.2824524332428666e-05,0.1219698227941989,10.0,20.0,18.0,
199,199.0,OTTS,1.749634800789258e-05,0.1587079586461186,10.0,20.0,19.0,
200,200.0,OTTS,1.37537328147145e-05,0.1380563993006944,11.0,22.0,0.0,
201,201.0,OTTS,1.0115050805606528e-05,0.1267353221774101,11.0,22.0,1.0,
202,202.0,OTTS,1.2321657928492595e-05,0.1336828349158167,11.0,22.0,2.0,
203,203.0,OTTS,1.1884940244804778e-05,0.1561657534912228,11.0,22.0,3.0,
204,204.0,OTTS,8.220982741426608e-06,0.1841125302016735,11.0,22.0,4.0,
205,205.0,OTTS,9.749026052927711e-06,0.1715690586715936,11.0,22.0,5.0,
206,206.0,OTTS,1.1093939875403754e-05,0.1777094369754195,11.0,22.0,6.0,
207,207.0,OTTS,1.4236608645872043e-05,0.1356261521577835,11.0,22.0,7.0,
208,208.0,OTTS,1.04620991159239e-05,0.1356059862300753,11.0,22.0,8.0,
209,209.0,OTTS,1.0250248034578607e-05,0.1716130515560507,11.0,22.0,9.0,
210,210.0,OTTS,1.1295645135112218e-05,0.1582211591303348,11.0,22.0,10.0,
211,211.0,OTTS,1.3188581609404877e-05,0.1604080200195312,11.0,22.0,11.0,
212,212.0,OTTS,8.344982872458059e-06,0.1382022816687822,11.0,22.0,12.0,
213,213.0,OTTS,1.1052200699750036e-05,0.1317669656127691,11.0,22.0,13.0,
214,214.0,OTTS,1.1413073630190536e-05,0.1356134517118334,11.0,22.0,14.0,
215,215.0,OTTS,1.0376911704454624e-05,0.1304322658106684,11.0,22.0,15.0,
216,216.0,OTTS,9.593602081431386e-06,0.1299170637503266,11.0,22.0,16.0,
217,217.0,OTTS,7.834407653264088e-06,0.1274915309622883,11.0,22.0,17.0,
218,218.0,OTTS,9.79890880580737e-06,0.1277061188593506,11.0,22.0,18.0,
219,219.0,OTTS,1.4004903092223204e-05,0.1268306244164705,11.0,22.0,19.0,
220,220.0,OTTS,8.14500226856937e-06,0.170985703356564,12.0,24.0,0.0,
221,221.0,OTTS,9.86392801152044e-06,0.1415483234450221,12.0,24.0,1.0,
222,222.0,OTTS,6.2984754937294485e-06,0.1370921386405825,12.0,24.0,2.0,
223,223.0,OTTS,7.776409646641727e-06,0.1384162344038486,12.0,24.0,3.0,
224,224.0,OTTS,8.097314446783674e-06,0.1374978143721819,12.0,24.0,4.0,
225,225.0,OTTS,9.46836542581141e-06,0.137977672740817,12.0,24.0,5.0,
226,226.0,OTTS,7.982812114206554e-06,0.1427094675600528,12.0,24.0,6.0,
227,227.0,OTTS,6.950390287413401e-06,0.1430377624928951,12.0,24.0,7.0,
228,228.0,OTTS,5.502573782586739e-06,0.1347426865249872,12.0,24.0,8.0,
229,229.0,OTTS,8.171261069101802e-06,0.1389113673940301,12.0,24.0,9.0,
230,230.0,OTTS,8.44648457611538e-06,0.1357087474316358,12.0,24.0,10.0,
231,231.0,OTTS,5.624841309461708e-06,0.1350514655932784,12.0,24.0,11.0,
232,232.0,OTTS,9.187053409069544e-06,0.1362465359270572,12.0,24.0,12.0,
233,233.0,OTTS,7.823989044993352e-06,0.1394513240084052,12.0,24.0,13.0,
234,234.0,OTTS,1.155898324152063e-05,0.1376534150913357,12.0,24.0,14.0,
235,235.0,OTTS,1.0231535114393786e-05,0.1383114317432046,12.0,24.0,15.0,
236,236.0,OTTS,8.530572162595436e-06,0.1402481300756335,12.0,24.0,16.0,
237,237.0,OTTS,6.274027044844094e-06,0.1334106130525469,12.0,24.0,17.0,
238,238.0,OTTS,1.4460886577184189e-05,0.1355703165754676,12.0,24.0,18.0,
239,239.0,OTTS,1.0556741615483912e-05,0.156610676087439,12.0,24.0,19.0,
240,240.0,OTTS,6.673933791404123e-06,0.1465345174074173,13.0,26.0,0.0,
