,name,error,time_taken,left_rank,right_rank,tensor_rank,sketch_rank,run,error_func,rank
248,STTA+3,0.0015051175982655602,0.594779800157994,45.0,48.0,100.0,45.0,2.0,tt_error_func,
249,STTA+3,0.0005154142764679727,0.7120166120585054,50.0,53.0,100.0,50.0,2.0,tt_error_func,
250,STTA+3,0.00019349744159066892,0.6147762360051274,55.0,58.0,100.0,55.0,2.0,tt_error_func,
251,STTA+3,5.3240116081004996e-05,0.6190468650311232,60.0,63.0,100.0,60.0,2.0,tt_error_func,
252,STTA+3,2.158565157505574e-05,0.6300901989452541,65.0,68.0,100.0,65.0,2.0,tt_error_func,
253,STTA+3,5.125369582257491e-06,0.7392616390716285,70.0,73.0,100.0,70.0,2.0,tt_error_func,
254,STTA+3,1.6041621868322316e-06,0.9318336888682097,75.0,78.0,100.0,75.0,2.0,tt_error_func,
255,STTA+3,6.868283485959905e-07,0.7360780178569257,80.0,83.0,100.0,80.0,2.0,tt_error_func,
256,STTA+3,2.1613594494889613e-07,0.8310605920851231,85.0,88.0,100.0,85.0,2.0,tt_error_func,
257,STTA+3,6.121054141975143e-08,0.8349403629545122,90.0,93.0,100.0,90.0,2.0,tt_error_func,
258,STTA+3,1.9208667051056827e-08,0.8607637488748878,95.0,98.0,100.0,95.0,2.0,tt_error_func,
259,STTA+3,6.52797125034269e-11,0.9677513448987156,100.0,103.0,100.0,100.0,2.0,tt_error_func,
260,STTA+3,6.704277633592109,0.42634273902513087,5.0,8.0,100.0,5.0,3.0,tt_error_func,
261,STTA+3,1.2251591730195839,0.37996963295154274,10.0,13.0,100.0,10.0,3.0,tt_error_func,
262,STTA+3,0.5812348506641198,0.36438725306652486,15.0,18.0,100.0,15.0,3.0,tt_error_func,
263,STTA+3,0.19161113556562975,0.42989611509256065,20.0,23.0,100.0,20.0,3.0,tt_error_func,
264,STTA+3,0.11905827682068737,0.5505201201885939,25.0,28.0,100.0,25.0,3.0,tt_error_func,
265,STTA+3,0.03135516480631009,0.44663348607718945,30.0,33.0,100.0,30.0,3.0,tt_error_func,
266,STTA+3,0.021061081941768527,0.6258987102191895,35.0,38.0,100.0,35.0,3.0,tt_error_func,
267,STTA+3,0.004954340582823692,0.6043155761435628,40.0,43.0,100.0,40.0,3.0,tt_error_func,
268,STTA+3,0.0014154108730715762,0.7480082209222019,45.0,48.0,100.0,45.0,3.0,tt_error_func,
269,STTA+3,0.0004546212424927212,0.8615398639813066,50.0,53.0,100.0,50.0,3.0,tt_error_func,
270,STTA+3,0.00025664258901345516,0.5885331179015338,55.0,58.0,100.0,55.0,3.0,tt_error_func,
271,STTA+3,6.103127930672561e-05,0.5892006510403007,60.0,63.0,100.0,60.0,3.0,tt_error_func,
272,STTA+3,1.3115241463226122e-05,0.7538180861156434,65.0,68.0,100.0,65.0,3.0,tt_error_func,
273,STTA+3,6.789019113476451e-06,0.6896304201800376,70.0,73.0,100.0,70.0,3.0,tt_error_func,
274,STTA+3,2.13338640537939e-06,0.7164437528699636,75.0,78.0,100.0,75.0,3.0,tt_error_func,
275,STTA+3,6.263993439175152e-07,0.7594556421972811,80.0,83.0,100.0,80.0,3.0,tt_error_func,
276,STTA+3,2.268207258536856e-07,0.7514290970284492,85.0,88.0,100.0,85.0,3.0,tt_error_func,
277,STTA+3,5.991866237550688e-08,0.8614695169962943,90.0,93.0,100.0,90.0,3.0,tt_error_func,
278,STTA+3,1.8857864423664488e-08,0.8760662449058145,95.0,98.0,100.0,95.0,3.0,tt_error_func,
279,STTA+3,9.43167244879442e-13,0.8589357410091907,100.0,103.0,100.0,100.0,3.0,tt_error_func,
280,STTA+3,4.791118761475839,0.32891923002898693,5.0,8.0,100.0,5.0,4.0,tt_error_func,
281,STTA+3,2.1980970294974544,0.4684975950513035,10.0,13.0,100.0,10.0,4.0,tt_error_func,
282,STTA+3,0.5083106609878234,0.45188426482491195,15.0,18.0,100.0,15.0,4.0,tt_error_func,
283,STTA+3,0.2596639884268537,0.4202100590337068,20.0,23.0,100.0,20.0,4.0,tt_error_func,
284,STTA+3,0.08372392780402359,0.49571996205486357,25.0,28.0,100.0,25.0,4.0,tt_error_func,
285,STTA+3,0.03753868537823074,0.4720532700885087,30.0,33.0,100.0,30.0,4.0,tt_error_func,
286,STTA+3,0.01102441510418911,0.5762805659323931,35.0,38.0,100.0,35.0,4.0,tt_error_func,
287,STTA+3,0.00616926035862207,0.5519046608824283,40.0,43.0,100.0,40.0,4.0,tt_error_func,
288,STTA+3,0.001395512895937218,0.5672116661444306,45.0,48.0,100.0,45.0,4.0,tt_error_func,
289,STTA+3,0.0004678190048276158,0.6909682860132307,50.0,53.0,100.0,50.0,4.0,tt_error_func,
290,STTA+3,0.00023135101308324857,0.5753588078077883,55.0,58.0,100.0,55.0,4.0,tt_error_func,
291,STTA+3,4.21382823399504e-05,0.5800889020320028,60.0,63.0,100.0,60.0,4.0,tt_error_func,
292,STTA+3,2.31965637006552e-05,0.8283611522056162,65.0,68.0,100.0,65.0,4.0,tt_error_func,
293,STTA+3,5.923290345390766e-06,0.7494180090725422,70.0,73.0,100.0,70.0,4.0,tt_error_func,
294,STTA+3,1.6623876080164497e-06,0.8166157559026033,75.0,78.0,100.0,75.0,4.0,tt_error_func,
295,STTA+3,7.280396888730652e-07,0.7269345871172845,80.0,83.0,100.0,80.0,4.0,tt_error_func,
296,STTA+3,1.9472401541444583e-07,0.8367688108701259,85.0,88.0,100.0,85.0,4.0,tt_error_func,
297,STTA+3,8.200438282898913e-08,0.8194774389266968,90.0,93.0,100.0,90.0,4.0,tt_error_func,
298,STTA+3,2.0201247246401917e-08,0.8648654080461711,95.0,98.0,100.0,95.0,4.0,tt_error_func,
299,STTA+3,1.5793611109910231e-12,0.9414268957916647,100.0,103.0,100.0,100.0,4.0,tt_error_func,
300,STTA+3,2.1202851694029787,0.34594705305062234,5.0,8.0,100.0,5.0,5.0,tt_error_func,
301,STTA+3,1.5267757038990062,0.43342908401973546,10.0,13.0,100.0,10.0,5.0,tt_error_func,
302,STTA+3,0.6002638032832757,0.43002116796560585,15.0,18.0,100.0,15.0,5.0,tt_error_func,
303,STTA+3,0.30444784167228306,0.4685236639343202,20.0,23.0,100.0,20.0,5.0,tt_error_func,
304,STTA+3,0.07943261364596227,0.5039943801239133,25.0,28.0,100.0,25.0,5.0,tt_error_func,
305,STTA+3,0.037013161558832226,0.5282654338516295,30.0,33.0,100.0,30.0,5.0,tt_error_func,
306,STTA+3,0.011660138656003918,0.5530399139970541,35.0,38.0,100.0,35.0,5.0,tt_error_func,
307,STTA+3,0.004624683233488684,0.573376415995881,40.0,43.0,100.0,40.0,5.0,tt_error_func,
308,STTA+3,0.0017714109197714955,0.5419054420199245,45.0,48.0,100.0,45.0,5.0,tt_error_func,
309,STTA+3,0.0006157992288636378,0.5620971461758018,50.0,53.0,100.0,50.0,5.0,tt_error_func,
310,STTA+3,0.00016476217530050574,0.6582114140037447,55.0,58.0,100.0,55.0,5.0,tt_error_func,
311,STTA+3,5.598301649705812e-05,0.6363917249254882,60.0,63.0,100.0,60.0,5.0,tt_error_func,
312,STTA+3,1.8888642888026156e-05,0.7703561559319496,65.0,68.0,100.0,65.0,5.0,tt_error_func,
313,STTA+3,7.018010917422712e-06,0.7741578740533441,70.0,73.0,100.0,70.0,5.0,tt_error_func,
314,STTA+3,1.9704049614307212e-06,0.8031052649021149,75.0,78.0,100.0,75.0,5.0,tt_error_func,
315,STTA+3,7.300885564467162e-07,0.6587045460473746,80.0,83.0,100.0,80.0,5.0,tt_error_func,
316,STTA+3,1.4141869120507845e-07,0.8091503069736063,85.0,88.0,100.0,85.0,5.0,tt_error_func,
317,STTA+3,8.444676853885847e-08,0.8381422290112823,90.0,93.0,100.0,90.0,5.0,tt_error_func,
318,STTA+3,1.724705543919557e-08,0.9020890209358186,95.0,98.0,100.0,95.0,5.0,tt_error_func,
319,STTA+3,5.223014738642196e-13,0.8068421590141952,100.0,103.0,100.0,100.0,5.0,tt_error_func,
320,STTA+3,3.4281160940563264,0.37255403213202953,5.0,8.0,100.0,5.0,6.0,tt_error_func,
321,STTA+3,1.2840564210118082,0.36600878508761525,10.0,13.0,100.0,10.0,6.0,tt_error_func,
322,STTA+3,0.5521279992840186,0.4162969619501382,15.0,18.0,100.0,15.0,6.0,tt_error_func,
323,STTA+3,0.2582004125268177,0.44409368303604424,20.0,23.0,100.0,20.0,6.0,tt_error_func,
324,STTA+3,0.09275309038854032,0.48371790489181876,25.0,28.0,100.0,25.0,6.0,tt_error_func,
325,STTA+3,0.034255648036880304,0.5468502689618617,30.0,33.0,100.0,30.0,6.0,tt_error_func,
326,STTA+3,0.01200906917506579,0.47053225291892886,35.0,38.0,100.0,35.0,6.0,tt_error_func,
327,STTA+3,0.004711650545630991,0.771128075895831,40.0,43.0,100.0,40.0,6.0,tt_error_func,
328,STTA+3,0.0019449348392447917,0.675796105992049,45.0,48.0,100.0,45.0,6.0,tt_error_func,
329,STTA+3,0.0004850312232098423,0.6200260629411787,50.0,53.0,100.0,50.0,6.0,tt_error_func,
330,STTA+3,0.00013964592220513266,0.7636854478623718,55.0,58.0,100.0,55.0,6.0,tt_error_func,
331,STTA+3,7.026535884268717e-05,0.6498920950107276,60.0,63.0,100.0,60.0,6.0,tt_error_func,
332,STTA+3,1.4624900940907518e-05,0.7319866428151727,65.0,68.0,100.0,65.0,6.0,tt_error_func,
333,STTA+3,4.920534222039288e-06,0.6410973989404738,70.0,73.0,100.0,70.0,6.0,tt_error_func,
334,STTA+3,2.9066561304905807e-06,0.9619002072140574,75.0,78.0,100.0,75.0,6.0,tt_error_func,
335,STTA+3,7.688672214530735e-07,0.7658006779383868,80.0,83.0,100.0,80.0,6.0,tt_error_func,
336,STTA+3,1.867121049599515e-07,0.7822850008960813,85.0,88.0,100.0,85.0,6.0,tt_error_func,
337,STTA+3,5.835677345810139e-08,0.7525479500181973,90.0,93.0,100.0,90.0,6.0,tt_error_func,
338,STTA+3,3.121381948894416e-08,0.917968685971573,95.0,98.0,100.0,95.0,6.0,tt_error_func,
339,STTA+3,1.5501811287189677e-11,0.89085179916583,100.0,103.0,100.0,100.0,6.0,tt_error_func,
340,STTA+3,3.908896125528105,0.3257520222105086,5.0,8.0,100.0,5.0,7.0,tt_error_func,
341,STTA+3,1.9035910602216797,0.4033938539214432,10.0,13.0,100.0,10.0,7.0,tt_error_func,
342,STTA+3,0.6297419724386591,0.47022583009675145,15.0,18.0,100.0,15.0,7.0,tt_error_func,
343,STTA+3,0.24327100956253941,0.3559145308099687,20.0,23.0,100.0,20.0,7.0,tt_error_func,
344,STTA+3,0.0808343085014581,0.5806978358887136,25.0,28.0,100.0,25.0,7.0,tt_error_func,
345,STTA+3,0.037942623423269865,0.4495467487722635,30.0,33.0,100.0,30.0,7.0,tt_error_func,
346,STTA+3,0.012400526944625971,0.49021420790813863,35.0,38.0,100.0,35.0,7.0,tt_error_func,
347,STTA+3,0.004639945669832859,0.5068461780901998,40.0,43.0,100.0,40.0,7.0,tt_error_func,
348,STTA+3,0.0014417110537585278,0.623136627022177,45.0,48.0,100.0,45.0,7.0,tt_error_func,
349,STTA+3,0.0005648064711028615,0.6240466879680753,50.0,53.0,100.0,50.0,7.0,tt_error_func,
350,STTA+3,0.0001760548147459308,0.5123806539922953,55.0,58.0,100.0,55.0,7.0,tt_error_func,
351,STTA+3,5.65254670585702e-05,0.6684081710409373,60.0,63.0,100.0,60.0,7.0,tt_error_func,
352,STTA+3,1.7647699574375726e-05,0.8521647700108588,65.0,68.0,100.0,65.0,7.0,tt_error_func,
353,STTA+3,4.581040240280745e-06,0.7235722800251096,70.0,73.0,100.0,70.0,7.0,tt_error_func,
354,STTA+3,1.6704018127202725e-06,0.7564112730324268,75.0,78.0,100.0,75.0,7.0,tt_error_func,
355,STTA+3,5.160529995825047e-07,0.6978645068593323,80.0,83.0,100.0,80.0,7.0,tt_error_func,
356,STTA+3,2.561644875734195e-07,0.7531050650868565,85.0,88.0,100.0,85.0,7.0,tt_error_func,
357,STTA+3,5.4371767774540904e-08,0.7608687698375434,90.0,93.0,100.0,90.0,7.0,tt_error_func,
358,STTA+3,2.411259354828848e-08,0.8469113109167665,95.0,98.0,100.0,95.0,7.0,tt_error_func,
359,STTA+3,1.6361526374195102e-12,0.9063593158498406,100.0,103.0,100.0,100.0,7.0,tt_error_func,
360,STTA+3,2.510206871519805,0.3479629419744015,5.0,8.0,100.0,5.0,8.0,tt_error_func,
361,STTA+3,1.152857587254283,0.4407479730434716,10.0,13.0,100.0,10.0,8.0,tt_error_func,
362,STTA+3,0.6894729360090918,0.4466091759968549,15.0,18.0,100.0,15.0,8.0,tt_error_func,
363,STTA+3,0.2955144246283454,0.4504063001368195,20.0,23.0,100.0,20.0,8.0,tt_error_func,
364,STTA+3,0.0860323267475536,0.4249369059689343,25.0,28.0,100.0,25.0,8.0,tt_error_func,
365,STTA+3,0.03703374510939851,0.5070169710088521,30.0,33.0,100.0,30.0,8.0,tt_error_func,
366,STTA+3,0.009860481444878617,0.5736459558829665,35.0,38.0,100.0,35.0,8.0,tt_error_func,
367,STTA+3,0.0051755628336659695,0.6190687271300703,40.0,43.0,100.0,40.0,8.0,tt_error_func,
368,STTA+3,0.0011533473201880363,0.6293636369518936,45.0,48.0,100.0,45.0,8.0,tt_error_func,
369,STTA+3,0.0004992608028966665,0.7794047750066966,50.0,53.0,100.0,50.0,8.0,tt_error_func,
370,STTA+3,0.0001473444289253136,0.5609942490700632,55.0,58.0,100.0,55.0,8.0,tt_error_func,
371,STTA+3,7.570482885541081e-05,0.5703711279202253,60.0,63.0,100.0,60.0,8.0,tt_error_func,
372,STTA+3,1.4758197638145399e-05,0.8967409990727901,65.0,68.0,100.0,65.0,8.0,tt_error_func,
373,STTA+3,9.202533458246263e-06,0.7502934059593827,70.0,73.0,100.0,70.0,8.0,tt_error_func,
374,STTA+3,1.69755847744359e-06,0.7088584420271218,75.0,78.0,100.0,75.0,8.0,tt_error_func,
375,STTA+3,5.59387215585573e-07,0.9165287821087986,80.0,83.0,100.0,80.0,8.0,tt_error_func,
376,STTA+3,1.8313576048228021e-07,0.7840068049263209,85.0,88.0,100.0,85.0,8.0,tt_error_func,
377,STTA+3,5.974728754889675e-08,0.9259842608589679,90.0,93.0,100.0,90.0,8.0,tt_error_func,
378,STTA+3,2.1236817837895703e-08,0.8270729680079967,95.0,98.0,100.0,95.0,8.0,tt_error_func,
379,STTA+3,2.559847097027771e-12,0.956612714799121,100.0,103.0,100.0,100.0,8.0,tt_error_func,
380,STTA+3,7.0037985952746435,0.43912137183360755,5.0,8.0,100.0,5.0,9.0,tt_error_func,
381,STTA+3,1.5926250669783986,0.4271613680757582,10.0,13.0,100.0,10.0,9.0,tt_error_func,
382,STTA+3,0.5475493964202031,0.38839225308038294,15.0,18.0,100.0,15.0,9.0,tt_error_func,
383,STTA+3,0.29175695423706377,0.47336991992779076,20.0,23.0,100.0,20.0,9.0,tt_error_func,
384,STTA+3,0.09640154071024801,0.5466783011797816,25.0,28.0,100.0,25.0,9.0,tt_error_func,
385,STTA+3,0.031056789418583617,0.5095551200211048,30.0,33.0,100.0,30.0,9.0,tt_error_func,
386,STTA+3,0.014273573554732136,0.48665505181998014,35.0,38.0,100.0,35.0,9.0,tt_error_func,
387,STTA+3,0.006231725606568294,0.7702384681906551,40.0,43.0,100.0,40.0,9.0,tt_error_func,
388,STTA+3,0.0011956128651617924,0.5097126089967787,45.0,48.0,100.0,45.0,9.0,tt_error_func,
389,STTA+3,0.0004527000418578925,0.6358783768955618,50.0,53.0,100.0,50.0,9.0,tt_error_func,
390,STTA+3,0.00018836404621942594,0.6150515188928694,55.0,58.0,100.0,55.0,9.0,tt_error_func,
391,STTA+3,5.757491177248318e-05,0.5523309360723943,60.0,63.0,100.0,60.0,9.0,tt_error_func,
392,STTA+3,1.6212880886611152e-05,0.7119339019991457,65.0,68.0,100.0,65.0,9.0,tt_error_func,
393,STTA+3,7.290825894434898e-06,0.797959899995476,70.0,73.0,100.0,70.0,9.0,tt_error_func,
394,STTA+3,2.4854217282474573e-06,0.7622736741323024,75.0,78.0,100.0,75.0,9.0,tt_error_func,
395,STTA+3,5.14143237817219e-07,0.702238786034286,80.0,83.0,100.0,80.0,9.0,tt_error_func,
396,STTA+3,2.2819301784855903e-07,0.9706164181698114,85.0,88.0,100.0,85.0,9.0,tt_error_func,
397,STTA+3,6.402042357562842e-08,1.0417905689682811,90.0,93.0,100.0,90.0,9.0,tt_error_func,
398,STTA+3,2.7907358056799043e-08,0.7596066100522876,95.0,98.0,100.0,95.0,9.0,tt_error_func,
399,STTA+3,8.288832599690309e-12,0.8231420749798417,100.0,103.0,100.0,100.0,9.0,tt_error_func,
400,HMT,0.9678026251224813,0.3555135310161859,,,100.0,5.0,0.0,tt_error_func,5.0
401,HMT,0.5583987939521308,0.2458303109742701,,,100.0,10.0,0.0,tt_error_func,10.0
402,HMT,0.2347835337019311,0.3748761131428182,,,100.0,15.0,0.0,tt_error_func,15.0
403,HMT,0.07977850495812416,0.3537078481167555,,,100.0,20.0,0.0,tt_error_func,20.0
404,HMT,0.029765119261387245,0.297255523968488,,,100.0,25.0,0.0,tt_error_func,25.0
405,HMT,0.008923618500144087,0.4162306629586965,,,100.0,30.0,0.0,tt_error_func,30.0
406,HMT,0.0025667409709735733,0.4208491479512304,,,100.0,35.0,0.0,tt_error_func,35.0
407,HMT,0.001118548731022177,0.4744567989837378,,,100.0,40.0,0.0,tt_error_func,40.0
408,HMT,0.00026833670710017094,0.616730053210631,,,100.0,45.0,0.0,tt_error_func,45.0
409,HMT,0.00010403776275747972,0.6492283779662102,,,100.0,50.0,0.0,tt_error_func,50.0
410,HMT,2.835486734664208e-05,0.5141835049726069,,,100.0,55.0,0.0,tt_error_func,55.0
411,HMT,1.0408741121063205e-05,0.5194389140233397,,,100.0,60.0,0.0,tt_error_func,60.0
412,HMT,2.9639648924694354e-06,0.7145967457909137,,,100.0,65.0,0.0,tt_error_func,65.0
413,HMT,1.073165522548146e-06,0.7867696080356836,,,100.0,70.0,0.0,tt_error_func,70.0
414,HMT,3.584939452254803e-07,0.7454384281300008,,,100.0,75.0,0.0,tt_error_func,75.0
415,HMT,1.0354490460777866e-07,0.8352110888808966,,,100.0,80.0,0.0,tt_error_func,80.0
416,HMT,3.5790880733414496e-08,0.9880649999249727,,,100.0,85.0,0.0,tt_error_func,85.0
417,HMT,1.119077440915055e-08,1.0572713299188763,,,100.0,90.0,0.0,tt_error_func,90.0
418,HMT,3.0421507340117085e-09,1.020578355062753,,,100.0,95.0,0.0,tt_error_func,95.0
419,HMT,7.42637646622689e-13,1.0155788629781455,,,100.0,100.0,0.0,tt_error_func,100.0
420,HMT,0.955783865535437,0.29852940095588565,,,100.0,5.0,1.0,tt_error_func,5.0
421,HMT,0.6334422526961881,0.22936818609014153,,,100.0,10.0,1.0,tt_error_func,10.0
422,HMT,0.20741747311510478,0.24210344115272164,,,100.0,15.0,1.0,tt_error_func,15.0
423,HMT,0.10048473335454344,0.2767471068073064,,,100.0,20.0,1.0,tt_error_func,20.0
424,HMT,0.0264707603337428,0.3443914270028472,,,100.0,25.0,1.0,tt_error_func,25.0
425,HMT,0.009428320061139984,0.36978268483653665,,,100.0,30.0,1.0,tt_error_func,30.0
426,HMT,0.0029618254946172837,0.47438332810997963,,,100.0,35.0,1.0,tt_error_func,35.0
427,HMT,0.0009892229882229617,0.45071712299250066,,,100.0,40.0,1.0,tt_error_func,40.0
428,HMT,0.00037154074143466975,0.43054690305143595,,,100.0,45.0,1.0,tt_error_func,45.0
429,HMT,0.00010143337585283013,0.7505100211128592,,,100.0,50.0,1.0,tt_error_func,50.0
430,HMT,3.24251963659728e-05,0.6875190360005945,,,100.0,55.0,1.0,tt_error_func,55.0
431,HMT,1.044942595082571e-05,0.600112171843648,,,100.0,60.0,1.0,tt_error_func,60.0
432,HMT,3.985001517588346e-06,0.6564265540800989,,,100.0,65.0,1.0,tt_error_func,65.0
433,HMT,1.110329042267241e-06,0.7974199359305203,,,100.0,70.0,1.0,tt_error_func,70.0
434,HMT,2.98941709740747e-07,0.6985675971955061,,,100.0,75.0,1.0,tt_error_func,75.0
435,HMT,1.207583450333232e-07,0.8836782721336931,,,100.0,80.0,1.0,tt_error_func,80.0
436,HMT,3.417955956021181e-08,0.8859851688612252,,,100.0,85.0,1.0,tt_error_func,85.0
437,HMT,1.0828221681183304e-08,0.9234699471853673,,,100.0,90.0,1.0,tt_error_func,90.0
438,HMT,3.1164354759926612e-09,1.0322711190674454,,,100.0,95.0,1.0,tt_error_func,95.0
439,HMT,3.906902864702981e-14,1.0981286959722638,,,100.0,100.0,1.0,tt_error_func,100.0
440,HMT,0.9412071464230353,0.2568013540003449,,,100.0,5.0,2.0,tt_error_func,5.0
441,HMT,0.5647693586300625,0.2190080201253295,,,100.0,10.0,2.0,tt_error_func,10.0
442,HMT,0.22146386729873102,0.33094441005960107,,,100.0,15.0,2.0,tt_error_func,15.0
443,HMT,0.07924210176649497,0.3262374261394143,,,100.0,20.0,2.0,tt_error_func,20.0
444,HMT,0.02652023241483185,0.3382050981745124,,,100.0,25.0,2.0,tt_error_func,25.0
445,HMT,0.010003428335272301,0.42600939702242613,,,100.0,30.0,2.0,tt_error_func,30.0
446,HMT,0.0030230827217779016,0.3816533179488033,,,100.0,35.0,2.0,tt_error_func,35.0
447,HMT,0.000989401723281399,0.4026311789639294,,,100.0,40.0,2.0,tt_error_func,40.0
448,HMT,0.00033043704667760394,0.46652713720686734,,,100.0,45.0,2.0,tt_error_func,45.0
449,HMT,0.00010515642345243854,0.49256514804437757,,,100.0,50.0,2.0,tt_error_func,50.0
450,HMT,3.2430773010802144e-05,0.520489000948146,,,100.0,55.0,2.0,tt_error_func,55.0
451,HMT,9.338969023172707e-06,0.5619463420007378,,,100.0,60.0,2.0,tt_error_func,60.0
452,HMT,3.3844943997845114e-06,0.726820653071627,,,100.0,65.0,2.0,tt_error_func,65.0
453,HMT,1.0731912045091875e-06,0.7457719380035996,,,100.0,70.0,2.0,tt_error_func,70.0
454,HMT,3.1139237740130307e-07,0.7703514359891415,,,100.0,75.0,2.0,tt_error_func,75.0
455,HMT,1.0684555063436825e-07,0.8727881701197475,,,100.0,80.0,2.0,tt_error_func,80.0
456,HMT,3.6450896995105735e-08,0.9059747350402176,,,100.0,85.0,2.0,tt_error_func,85.0
457,HMT,1.0350013137640317e-08,0.8733213150408119,,,100.0,90.0,2.0,tt_error_func,90.0
458,HMT,2.9052118863453623e-09,1.0302862531971186,,,100.0,95.0,2.0,tt_error_func,95.0
459,HMT,5.456426107331316e-14,1.170881203142926,,,100.0,100.0,2.0,tt_error_func,100.0
460,HMT,0.9570667895291207,0.20560307102277875,,,100.0,5.0,3.0,tt_error_func,5.0
461,HMT,0.5639980459000997,0.27926224702969193,,,100.0,10.0,3.0,tt_error_func,10.0
462,HMT,0.2748774266990132,0.4816527208313346,,,100.0,15.0,3.0,tt_error_func,15.0
463,HMT,0.07208096679777472,0.3755775620229542,,,100.0,20.0,3.0,tt_error_func,20.0
464,HMT,0.023469282486298627,0.33242002595216036,,,100.0,25.0,3.0,tt_error_func,25.0
465,HMT,0.010350063627029891,0.3323933258652687,,,100.0,30.0,3.0,tt_error_func,30.0
466,HMT,0.0028888138373727983,0.3714045938104391,,,100.0,35.0,3.0,tt_error_func,35.0
467,HMT,0.0009014902472942318,0.40313277184031904,,,100.0,40.0,3.0,tt_error_func,40.0
468,HMT,0.000351073159028113,0.5005564950406551,,,100.0,45.0,3.0,tt_error_func,45.0
469,HMT,9.239167743190742e-05,0.49261063314042985,,,100.0,50.0,3.0,tt_error_func,50.0
470,HMT,3.77407330622649e-05,0.5749805439263582,,,100.0,55.0,3.0,tt_error_func,55.0
471,HMT,1.2092687050278046e-05,0.570984804071486,,,100.0,60.0,3.0,tt_error_func,60.0
472,HMT,3.273466856254764e-06,0.6100850189104676,,,100.0,65.0,3.0,tt_error_func,65.0
473,HMT,9.723246843362157e-07,0.996452626073733,,,100.0,70.0,3.0,tt_error_func,70.0
474,HMT,3.7819439198380777e-07,0.87880670116283,,,100.0,75.0,3.0,tt_error_func,75.0
475,HMT,1.1385844562127156e-07,0.9476864850148559,,,100.0,80.0,3.0,tt_error_func,80.0
476,HMT,3.273583252377412e-08,0.9171520930249244,,,100.0,85.0,3.0,tt_error_func,85.0
477,HMT,1.0134229302829552e-08,1.0849311179481447,,,100.0,90.0,3.0,tt_error_func,90.0
478,HMT,3.24909563868255e-09,1.038362120045349,,,100.0,95.0,3.0,tt_error_func,95.0
479,HMT,6.241747814144137e-14,1.015998254995793,,,100.0,100.0,3.0,tt_error_func,100.0
480,HMT,0.9641341457284851,0.19710497208870947,,,100.0,5.0,4.0,tt_error_func,5.0
481,HMT,0.5997324486778551,0.229812182020396,,,100.0,10.0,4.0,tt_error_func,10.0
482,HMT,0.21236305245572212,0.2618648449424654,,,100.0,15.0,4.0,tt_error_func,15.0
483,HMT,0.07350880906197288,0.38131632888689637,,,100.0,20.0,4.0,tt_error_func,20.0
484,HMT,0.025283406353098958,0.4637479009106755,,,100.0,25.0,4.0,tt_error_func,25.0
485,HMT,0.00865793529717183,0.5213384239468724,,,100.0,30.0,4.0,tt_error_func,30.0
486,HMT,0.0026371944234272124,0.4963292561005801,,,100.0,35.0,4.0,tt_error_func,35.0
487,HMT,0.001200622842205671,0.4160996919963509,,,100.0,40.0,4.0,tt_error_func,40.0
488,HMT,0.0003043023033819702,0.42384032788686454,,,100.0,45.0,4.0,tt_error_func,45.0
489,HMT,9.690482235095429e-05,0.6645873379893601,,,100.0,50.0,4.0,tt_error_func,50.0
490,HMT,3.230041582666032e-05,0.5073608390521258,,,100.0,55.0,4.0,tt_error_func,55.0
491,HMT,1.0516965515727847e-05,0.564647575141862,,,100.0,60.0,4.0,tt_error_func,60.0
492,HMT,3.1922525159965615e-06,0.842384465970099,,,100.0,65.0,4.0,tt_error_func,65.0
493,HMT,9.789465484468223e-07,0.9044398649130017,,,100.0,70.0,4.0,tt_error_func,70.0
494,HMT,3.424825822780046e-07,1.0436176580842584,,,100.0,75.0,4.0,tt_error_func,75.0
495,HMT,1.0705387031360102e-07,0.7618480848614126,,,100.0,80.0,4.0,tt_error_func,80.0
496,HMT,3.368145846249538e-08,0.9848325981292874,,,100.0,85.0,4.0,tt_error_func,85.0
497,HMT,9.297688190082981e-09,0.9628529800102115,,,100.0,90.0,4.0,tt_error_func,90.0
498,HMT,2.8826595440856974e-09,1.0982898389920592,,,100.0,95.0,4.0,tt_error_func,95.0
499,HMT,8.802673589119816e-14,1.2023039110936224,,,100.0,100.0,4.0,tt_error_func,100.0
500,HMT,0.9702860185870755,0.1884647528640926,,,100.0,5.0,5.0,tt_error_func,5.0
501,HMT,0.5771493863310436,0.21243902295827866,,,100.0,10.0,5.0,tt_error_func,10.0
502,HMT,0.22057986331551618,0.2463558679446578,,,100.0,15.0,5.0,tt_error_func,15.0
503,HMT,0.0842167174488058,0.29169801296666265,,,100.0,20.0,5.0,tt_error_func,20.0
504,HMT,0.029966712708344723,0.38140999316237867,,,100.0,25.0,5.0,tt_error_func,25.0
505,HMT,0.009423056368654441,0.34585318295285106,,,100.0,30.0,5.0,tt_error_func,30.0
506,HMT,0.0028981389141714852,0.5182285809423774,,,100.0,35.0,5.0,tt_error_func,35.0
507,HMT,0.0010915020401394354,0.5292552949395031,,,100.0,40.0,5.0,tt_error_func,40.0
508,HMT,0.0002781936827639155,0.4812593290116638,,,100.0,45.0,5.0,tt_error_func,45.0
509,HMT,9.904663142243325e-05,0.5258480978664011,,,100.0,50.0,5.0,tt_error_func,50.0
